,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
2310,,,10000.0,10000.0,10000.0, 36 months,10.65%,325.74,B,B2,Urban beat dance,4 years,RENT,45000.0,Source Verified,Nov-11,Fully Paid,n,,,debt_consolidation,Credit Card Loan,600xx,IL,19.28,0.0,Sep-03,2.0,,,8.0,0.0,9695.0,69.20%,28.0,f,0.0,0.0,11573.6608,11573.66,10000.0,1573.66,0.0,0.0,0.0,Feb-14,3442.0,,Mar-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40499,,,10000.0,10000.0,10000.0, 36 months,14.22%,342.85,C,C5,Medco Health Solutions,10+ years,MORTGAGE,84996.0,Verified,Apr-10,Does not meet the credit policy. Status:Charged Off,n,,  Borrower added on 04/24/10 > I'm looking to pay the loan off as soon as possible I'm expecting it to be no more than 6 months<br/>,other,Scott,109xx,NY,22.63,0.0,Apr-90,5.0,,,11.0,0.0,42565.0,86%,28.0,f,0.0,0.0,8417.98,8417.98,3646.03,1477.97,0.0,3293.98,205.7188,Aug-11,342.85,Dec-11,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3,,,10000.0,10000.0,10000.0, 36 months,13.49%,339.31,C,C1,AIR RESOURCES BOARD,10+ years,RENT,49200.0,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/21/11 > to pay for property tax (borrow from friend, need to pay back) & central A/C need to be replace. I'm very sorry to let my loan expired last time.<br>",other,personel,917xx,CA,20.0,0.0,Feb-96,1.0,35.0,,10.0,0.0,5598.0,21%,37.0,f,0.0,0.0,12231.89,12231.89,10000.0,2214.92,16.97,0.0,0.0,Jan-15,357.48,,Apr-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3511,,,15000.0,15000.0,15000.0, 36 months,14.27%,514.64,C,C2,colrado clean-up,10+ years,MORTGAGE,67200.0,Verified,Nov-11,Fully Paid,n,,,small_business,operating capitol,801xx,CO,11.11,0.0,Sep-94,0.0,,98.0,2.0,1.0,0.0,0%,13.0,f,0.0,0.0,18262.98283,18262.98,15000.0,3262.98,0.0,0.0,0.0,Feb-14,4894.33,,Mar-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37551,,,6000.0,6000.0,5450.0, 36 months,9.63%,192.57,A,A5,Deloitte & Touche,3 years,MORTGAGE,56700.0,Verified,Feb-09,Fully Paid,n,,There is a .13 acre lot for sale in a neighborhood that I have had my eye on for a long time.  I'm planning on building a house in this neighborhood in the next three years.  I know that the prices in this neighborhood will only increase so I'm willing to sit on it for awhile if I can buy the lot now.  ,house,Down Payment for a lot of Land,641xx,MO,16.78,0.0,Sep-01,1.0,,,12.0,0.0,13066.0,24.90%,19.0,f,0.0,0.0,6816.190229,6191.37,6000.0,816.19,0.0,0.0,0.0,Mar-11,2395.58,,Mar-11,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29777,,,14000.0,8725.0,8513.650716, 60 months,7.51%,174.88,A,A4,Peninsula Counseling Center,10+ years,MORTGAGE,126000.0,Not Verified,May-10,Fully Paid,n,,"  Borrower added on 05/18/10 > mick credit card consolidation loan - 100% payoff of credit card debt - amex, sears, macys and bank of america<br/>",credit_card,mick credit card loan,103xx,NY,14.28,0.0,Nov-79,0.0,,,18.0,0.0,5466.0,11.10%,29.0,f,0.0,0.0,10492.27,10216.51,8725.0,1767.27,0.0,0.0,0.0,Jun-15,181.29,,Feb-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25310,,,2500.0,2500.0,2500.0, 36 months,6.39%,76.5,A,A1,Schindler Elevator,10+ years,MORTGAGE,81800.0,Source Verified,Sep-10,Fully Paid,n,,  Borrower added on 09/27/10 > Sending my son on an educational trip (through school) to the UK and France<br/> Borrower added on 09/28/10 > Educational trip to the UK and France<br/>,other,Student educational trip,173xx,PA,3.46,0.0,Feb-93,0.0,,,13.0,0.0,29450.0,36.60%,22.0,f,0.0,0.0,2754.055347,2754.06,2500.0,254.06,0.0,0.0,0.0,Oct-13,80.2,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7366,,,10000.0,10000.0,9925.0, 36 months,6.03%,304.36,A,A1,andCulture,< 1 year,MORTGAGE,64500.0,Source Verified,Sep-11,Fully Paid,n,,"  Borrower added on 09/13/11 > I just finished having my basement waterproofed after some flooding in the Harrisburg, PA area. The company had a financing deal but the rate is over 13%. The loan they gave me has a 90 days same as cash option so I am trying to replace it with a lower rate.<br/>",home_improvement,Basement Waterproofing Loan,171xx,PA,5.28,0.0,Nov-01,0.0,,,10.0,0.0,0.0,0%,19.0,f,0.0,0.0,10704.03124,10623.75,10000.0,704.03,0.0,0.0,0.0,Apr-13,5531.76,,Mar-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
6834,,,5000.0,5000.0,4750.0, 36 months,10.65%,162.87,B,B2,SouthWest Express,7 years,OWN,120000.0,Source Verified,Sep-11,Fully Paid,n,,"  Borrower added on 09/22/11 > i plan to buy a vehicle.<br/> Borrower added on 09/22/11 > I plan to buy a vehicle. I have a excellent rating. I own my home. I pay extra on 3 credit cards and have  a semi- truck payment. I haul fertilizer for farmer co-operatives year round.<br/> Borrower added on 09/23/11 > We own our home. Just normal utilities, insurance and taxes.<br/>",car,Car Loan,678xx,KS,5.04,0.0,Apr-00,0.0,,,4.0,0.0,18178.0,65.90%,12.0,f,0.0,0.0,5863.155187,5570.0,5000.0,863.16,0.0,0.0,0.0,Oct-14,171.91,,Oct-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36777,,,9000.0,9000.0,2200.0, 36 months,13.47%,305.31,C,C4,Quality Distribution,8 years,MORTGAGE,34174.0,Not Verified,May-09,Fully Paid,n,,"I am in need of a small capital loan to start a real estate investment business.  I am hoping to rehab a home and provide quality affordable housing to people who may be without due to the current economic plight.  I have about 5,000 dollar of my own capital to put up.    Thank You in advance for your consideration.",small_business,Jubilee,336xx,FL,9.83,0.0,May-89,3.0,,98.0,3.0,1.0,4475.0,87.70%,10.0,f,0.0,0.0,11200.27967,2737.85,9000.0,2200.28,0.0,0.0,0.0,Jun-12,220.04,,Jun-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38997,,,12000.0,12000.0,7949.999008, 36 months,9.76%,385.86,B,B2,ACE-INA,1 year,MORTGAGE,94800.0,Not Verified,Mar-08,Charged Off,n,,"I owe the federal government $8,600 and the state of Pennsylvania $1000 this year for my 2007 tax filing. This is the first year that I ever had to owe on my tax return. Rather than put this amount on my credit card at a high interest I want a personal loan at a lower interest. ",other,2007Tax,191xx,PA,8.65,1.0,Jun-95,3.0,15.0,,15.0,0.0,19073.0,28.60%,43.0,f,0.0,0.0,7717.2,5107.94,6222.02,1481.38,0.0,13.8,4.81,Dec-09,385.86,,Feb-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25932,,,8000.0,8000.0,7993.631739, 36 months,6.76%,246.14,A,A2,Environmental Systems Research Institute,8 years,MORTGAGE,50648.0,Source Verified,Sep-10,Fully Paid,n,,"  Borrower added on 09/08/10 > Potential investors,<br/><br/>I seek funding for a routine, low-risk elective medical procedure.  Your commitment to helping fund in part or in whole the amount I have requested will help me to accelerate achievement of a longtime dream to improve my appearance, and thusly, my self-confidence.  Rest assured that there will not be any interruption in income due to this procedure; I will require only a few days of light-duty for recovery, and I have over a month of accrued vacation time at the ready.<br/><br/>I am a loyal borrower with a solid decade-plus history of on-time, agreed-upon payments on all accounts.  Through times of prosperity and even of difficulty, I have worked hard to establish and maintain good credit.  I will continue to do so in the future.<br/><br/>In addition to being an excellent borrower, I am fully employed with a stable, zero-debt, carefully managed, privately-owned company in an important managerial position with a Midwest regional office.  The company I work for was founded in the late 1960's and has steadily grown to over 2,500 employees nationwide, with annual revenues in excess of $700 million.  My employer reinvests 20% of revenue into R&amp;D each year to maintain its strategic position in our industry as well as a healthy rate of growth.  I have worked for this company since November 2002 (and also prior, as a temporary employee) and have earned three promotions to more challenging and important roles over the course of my tenure.  I earn more than enough pay to comfortably meet my payments; my monthly expenses are very regular and total approximately $1200, while my monthly net pay meets or exceeds (depending upon excess hours worked) $3200.<br/><br/>I hope that you will consider helping my dream come true. <br/><br/>Yours truly,<br/>Hopeful borrower<br/>",medical,Loan for medical expenses,633xx,MO,11.59,0.0,Dec-99,3.0,,,7.0,0.0,3493.0,7.20%,16.0,f,0.0,0.0,8861.30406,8853.7,8000.0,861.3,0.0,0.0,0.0,Sep-13,268.51,,Sep-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15098,,,27300.0,20150.0,20125.0, 60 months,21.36%,549.22,F,F4,"TellaS, Ltd.",10+ years,RENT,65000.0,Verified,May-11,Charged Off,n,,,debt_consolidation,Debt Consolidation Loan,076xx,NJ,24.17,0.0,Jun-99,1.0,,,11.0,0.0,18557.0,93.30%,28.0,f,0.0,0.0,8238.3,8228.09,3239.72,4989.28,0.0,9.3,0.0,Aug-12,549.22,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20887,,,17500.0,17500.0,17500.0, 60 months,15.28%,418.91,D,D3,Konica Minolta Business Solutions,9 years,RENT,60500.0,Source Verified,Jan-11,Fully Paid,n,,"  Borrower added on 01/11/11 > Consolidating outstanding debt, except car payment, into one low monthly payment.  This will be my 3rd Lending Club Loan, previous loan payments of 197.06 and 339.94 a month both paid in full this month, freeing up the additional funds to support this loan.<br/> Borrower added on 01/19/11 > For the Lender who requested income verification, I spoke to Lending Club today and they advised me it was not necessary once the loan is shown as approved status.  They have other methods of verification and don't always ask for copies of pay stubs.  They told me if a lender has questions they can look at the approval status to see I passed Lending Club standards.  <br/><br/>Just to recap my income, I am paid biweekly with a base salary of 2275.00 each pay period with net take home pay after deductions for tax, insurance, and savings of 1700.50.  This is 3400.00 per month with 2 extra paychecks every 6 months due to a 26 pay period cycle in 12 months.  I have detailed my net expenses in the Lender questions section.  Please feel free to ask me any additional questions you might have.<br/>",debt_consolidation,Consolidate Debt - 3rd Lending Club Loan,770xx,TX,29.63,0.0,Jan-05,1.0,,,22.0,0.0,3376.0,8.20%,40.0,f,0.0,0.0,18798.93763,18798.94,17500.0,1298.94,0.0,0.0,0.0,Jul-11,16714.48,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8400,,,25600.0,25600.0,25600.0, 36 months,5.99%,778.69,A,A2,Robert G Marx DDS,10+ years,MORTGAGE,192000.0,Verified,Sep-11,Fully Paid,n,,,debt_consolidation,Debt Consolidation Loan,641xx,MO,4.18,0.0,Feb-85,0.0,,,13.0,0.0,12153.0,18.60%,44.0,f,0.0,0.0,28032.66734,28032.67,25600.0,2432.67,0.0,0.0,0.0,Sep-14,781.64,,Apr-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
31215,,,7000.0,7000.0,7000.0, 36 months,11.36%,230.38,B,B5,,10+ years,MORTGAGE,75500.0,Not Verified,Apr-10,Fully Paid,n,,,credit_card,matt,070xx,NJ,9.1,0.0,Apr-94,0.0,,,11.0,0.0,21040.0,64.30%,28.0,f,0.0,0.0,8198.861009,8198.86,7000.0,1198.86,0.0,0.0,0.0,Aug-12,22.39,,Nov-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26184,,,10000.0,10000.0,10000.0, 36 months,14.72%,345.29,C,C5,Antelope Valley College,7 years,MORTGAGE,55000.0,Source Verified,Sep-10,Fully Paid,n,,,credit_card,refinance credit card,935xx,CA,12.63,0.0,Dec-01,0.0,,,18.0,0.0,14271.0,37.70%,31.0,f,0.0,0.0,12431.32318,12431.32,10000.0,2431.32,0.0,0.0,0.0,Sep-13,365.68,,Sep-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
19301,,,4000.0,4000.0,4000.0, 60 months,10.74%,86.46,B,B4,CONAGRA FOODS,10+ years,MORTGAGE,41000.0,Not Verified,Feb-11,Fully Paid,n,,  Borrower added on 02/18/11 > I HAVE A SECURE JOB<br/> Borrower added on 02/18/11 > I HAVE EXCELLENT CREDIT<br/>,debt_consolidation,HOME IMPROVEMENT,550xx,MN,23.71,0.0,Jan-97,0.0,,,10.0,0.0,20043.0,72.10%,21.0,f,0.0,0.0,5186.963043,5186.96,4000.0,1186.96,0.0,0.0,0.0,Mar-16,85.82,,Mar-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20007,,,2000.0,2000.0,2000.0, 36 months,7.66%,62.36,A,A5,,,MORTGAGE,72000.0,Not Verified,Feb-11,Fully Paid,n,,"  Borrower added on 02/04/11 > 13.1 Ac in the Marcellus shale formation also has Utica shale and herkermer sand stone under it. paying 19,500 for land. Was short 2,000.00 I have 56 Ac already in this area.<br/>",major_purchase,Land,138xx,NY,19.0,0.0,Aug-91,1.0,32.0,,14.0,0.0,4947.0,33.90%,34.0,f,0.0,0.0,2245.116061,2245.12,2000.0,245.12,0.0,0.0,0.0,Feb-14,73.08,,Feb-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36359,,,7000.0,7000.0,6800.0, 36 months,9.32%,223.63,A,A4,GKN Aerospace,5 years,RENT,92000.0,Not Verified,Jun-09,Fully Paid,n,,"I currently have 2 credit cards totalling almost $7K with respective APR's of 18% and 28%.  I have been unsuccessful in negotiating long term lower rates and rarely play the ""low introductory offer/balance transfer"" game.  This debt has accumulated over the last several years with the majority of it coming from small emergencies and having only a small amount of emergency cash saved.  I've always paid more than the minimum, usually doubling the payments, and have had no late payments or defaults in my credit history.  I also have a great payment history on other responsibilities such as rent, utilities, insurance, etc that is documented.  I am a mechanical engineer working in product development for an aerospace company in Southern California.  I've worked for the same employer for over 5 years and am in a stable environment. ",debt_consolidation,CC Debt Consolidation & Refinance,926xx,CA,7.12,0.0,May-97,0.0,,,6.0,0.0,21477.0,84.90%,28.0,f,0.0,0.0,8050.546151,7820.53,7000.0,1050.55,0.0,0.0,0.0,Jul-12,254.05,,Jun-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
31682,,,18000.0,18000.0,17800.0, 36 months,10.25%,582.93,B,B2,McNair Law Firm  P.A.,4 years,OWN,36662.0,Not Verified,Mar-10,Fully Paid,n,,"  Borrower added on 03/10/10 > Employed by McNair Law Firm, P.A. as an IT Specialist.<br/><br/>The purpose of this loan is to consolidate credit card debt. No other debts except car.<br/><br/>Monthly expenses<br/>Own home - No mortgage or rent.<br/>Car - $257.00 month<br/>Gas - $150.00 month<br/>Insurance $125.00 (Car and home)<br/>Electricity $200.00 month<br/>Phone - $40.00 month<br/>Internet - $79 month<br/>Food - $200.00 month<br/>No dependents<br/>",debt_consolidation,GoodPayHistory,290xx,SC,19.64,0.0,Nov-89,0.0,,,10.0,0.0,17416.0,51.20%,26.0,f,0.0,0.0,19565.20584,19347.81,18000.0,1565.21,0.0,0.0,0.0,Apr-11,4526.95,,Aug-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
17910,,,12500.0,12500.0,12500.0, 36 months,11.11%,409.89,B,B5,chase ,1 year,RENT,46000.0,Not Verified,Mar-11,Fully Paid,n,,  Borrower added on 03/22/11 > thank you<br/> Borrower added on 03/22/11 > pay off credit card bills and<br/> Borrower added on 03/23/11 > to pay off credit card bills/ debt consolidation<br/> Borrower added on 03/23/11 > pay off credit cards / debt consolidation<br/> Borrower added on 03/23/11 > I need this loan because i got myself into a little bit of a problem with credit cards. This loan will help me back back the credit card complany and save me so much money and time in the future. I have two jobs and i work very hard. Paying back the loan wont be a problem for me either.<br/> Borrower added on 03/28/11 > Come on investors I need your help. My loan is almost fully funded. I would like to start paying off my credit cards this week so april's statement doesnt come intoi play. Please im asking all of you. Please help me out. I will have no problem paying off this loan in 3 years.<br/>,debt_consolidation,BILLS BILLS BILLS,109xx,NY,13.2,1.0,Oct-99,3.0,10.0,,11.0,0.0,7941.0,51.20%,22.0,f,0.0,0.0,14755.84542,14755.85,12500.0,2255.85,0.0,0.0,0.0,Apr-14,464.27,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5433,,,15000.0,15000.0,15000.0, 60 months,10.65%,323.53,B,B2,NC Vocational Rehabilitation,4 years,MORTGAGE,35000.0,Source Verified,Oct-11,Fully Paid,n,,,home_improvement,Home Upgrade,283xx,NC,9.87,0.0,Mar-03,0.0,,,11.0,0.0,3191.0,12.70%,18.0,f,0.0,0.0,19067.03001,19067.03,15000.0,4067.03,0.0,0.0,0.0,Aug-15,3532.94,,Aug-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33304,,,9250.0,9250.0,9175.0, 36 months,12.87%,311.11,C,C1,,< 1 year,RENT,21996.0,Not Verified,Dec-09,Fully Paid,n,,  Borrower added on 12/22/09 > The purpose of this loan is for debt consolidation to pay off high interest rate credit card accounts. To receive this loan would enable me to pay off my total debt amounts with one monthly payment and a lesser amount of financing terms.  My financial goal is to pay off my debts to my creditors and become financially debt free.  The secondary purpose of this loan is to also finance my college education towards an accounting degree. <br/><br/>I have a good payment history because I have not been late on any of my financial obligations to my creditors. <br/><br/>I truly appreciate your consideration and would like to thank you in advance for your time and willingness to review my loan request.  God bless you.<br/>,debt_consolidation,Credit Consolidation Loan,895xx,NV,15.44,0.0,Jun-97,0.0,,,12.0,0.0,4806.0,27.20%,22.0,f,0.0,0.0,11023.88526,10934.5,9250.0,1773.89,0.0,0.0,0.0,Mar-12,3250.93,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
4511,,,7500.0,7500.0,7500.0, 36 months,6.03%,228.27,A,A1,heritage electric,9 years,MORTGAGE,48000.0,Not Verified,Oct-11,Fully Paid,n,,,major_purchase,hot tub,641xx,MO,19.63,0.0,Jun-95,0.0,,,8.0,0.0,0.0,0%,29.0,f,0.0,0.0,8217.581971,8217.58,7500.0,717.58,0.0,0.0,0.0,Nov-14,230.06,,Nov-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1520,,,12650.0,12650.0,12650.0, 60 months,17.27%,316.23,D,D3,Pharmerica,2 years,RENT,61500.0,Source Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/01/11 > Loans is to consolidate credit cards and loan with other vendor in to one easy to manage payment. <br> Borrower added on 12/02/11 >  in this order Card / Balance / minimum payment / interest rate<br><br>Visa - $2645 / $79 (revolves) / 22.9%<br>AmEx - $1302 / $35 / 13.24%<br>MC - $3887 / $82.17 (revolves) / 13.24%<br>MC - $2623 / $83.02 (revolves) / 25.74%<br>MC - $230 / $20 / 29.99%<br>MC - $226 / $15 / 21.74%<br><br>One Main Financial (aka Citi Financial) - $9883.06 (final payoff may possible be lower) / $322 / 23.2%<br><br>,credit_card,Bill Consolidation,761xx,TX,12.86,0.0,Dec-90,1.0,,,9.0,0.0,11200.0,83%,27.0,f,0.0,0.0,17468.77541,17468.78,12650.0,4818.78,0.0,0.0,0.0,Sep-14,7367.08,,Feb-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27318,,,25000.0,25000.0,24694.77052, 60 months,17.56%,628.87,E,E4,Space Dynamics Laboratory,10+ years,MORTGAGE,111549.0,Source Verified,Aug-10,Fully Paid,n,,  Borrower added on 07/30/10 > Month credit card debt payments are rising and cause problems.  Need to consolidate to lower payment but also pay off debt quicker<br/> Borrower added on 07/30/10 > I feel that I need to give more information on the credit card consolidation.  I have a 5 children and a wife.  My wife has had medical problems for years that has eaten away at our savings.  My middle son had to have surgery on both of his shoulders this last year and three children are in college.  My debt payments are amounting to approximately $1200 a month plus at the end of the month we run out of money and the get hit with overdrafts.  I am not behind on any payment but the cost of the credit cards bills with raised minimum payments and raised interest is making it difficult to make ends meet.  This loan will allow me to get the breathing room I need to stop the overdrafts and pay off the debt in a timely fashion.<br/>,credit_card,kdl payoff,843xx,UT,13.9,1.0,Oct-78,2.0,17.0,,6.0,0.0,35662.0,68.60%,17.0,f,0.0,0.0,34697.31956,34115.43,25000.0,9697.32,0.0,0.0,0.0,May-13,14598.59,,May-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
