transaction_id,product_name,category,price,quantity,total_value,city,status,date,customer_id
TRX0181839,Madu Asli 500ml,Food & Beverage,106918,4,427672,Semarang,cancelled,2024-10-24,CUST005177
TRX0181840,Smartphone X12,Electronics,3446760,3,10340280,Palembang,completed,2024-02-03,CUST045755
TRX0181841,Tanaman Monstera,Home & Garden,137990,2,275980,Semarang,returned,2024-11-18,CUST015282
TRX0181842,Talenan Kayu,Home & Garden,63843,4,255372,Semarang,returned,2024-02-02,CUST022074
TRX0181843,Buku Pemrograman Py,Books,136781,5,683905,Tangerang,completed,2024-02-15,CUST011882
TRX0181844,Green Tea Premium,Food & Beverage,58295,3,174885,Depok,completed,2024-06-05,CUST021035
TRX0181845,Serum Vitamin C,Beauty,213350,2,426700,Surabaya,completed,2024-10-01,CUST045538
TRX0181846,Jump Rope Speed,Sports,82317,2,164634,Jakarta,completed,2024-10-03,CUST041524
TRX0181847,Masker Wajah Sheet,Beauty,42634,3,127902,Bandung,completed,2024-01-26,CUST046900
TRX0181848,TWS Earbuds,Electronics,478339,1,478339,Tangerang,cancelled,2024-01-09,CUST000656
TRX0181849,Lip Cream Matte,Beauty,87137,5,435685,Bekasi,returned,2024-07-08,CUST031131
TRX0181850,Talenan Kayu,Home & Garden,63604,2,127208,Jakarta,completed,2024-12-03,CUST011369
TRX0181851,Laptop UltraBook,Electronics,8011831,2,16023662,Bekasi,completed,2024-04-28,CUST014491
TRX0181852,Serum Vitamin C,Beauty,202799,3,608397,Palembang,completed,2024-04-25,CUST037044
TRX0181853,Lip Cream Matte,Beauty,67575,3,202725,Makassar,completed,2024-03-05,CUST021454
TRX0181854,Tas Gym Waterproof,Sports,258147,1,258147,Bekasi,completed,2024-03-14,CUST039671
TRX0181855,Kemeja Flannel,Fashion,195303,2,390606,Jakarta,completed,2024-01-22,CUST009165
TRX0181856,Kaos Polos Premium,Fashion,140035,2,280070,Makassar,completed,2024-04-22,CUST023784
TRX0181857,"Smart TV 43""",Electronics,4315547,3,12946641,Bandung,completed,2024-01-07,CUST023389
TRX0181858,Matras Yoga 6mm,Sports,161490,4,645960,Surabaya,completed,2024-12-13,CUST023908
TRX0181859,Celana Chino,Fashion,321414,2,642828,Jakarta,completed,2024-01-28,CUST038793
TRX0181860,Laptop UltraBook,Electronics,9188367,5,45941835,Makassar,completed,2024-07-21,CUST029551
TRX0181861,Buku Pemrograman Py,Books,153154,2,306308,Semarang,completed,2024-10-02,CUST024481
TRX0181862,Green Tea Premium,Food & Beverage,58859,1,58859,Surabaya,completed,2024-04-16,CUST047907
TRX0181863,Sunscreen SPF50,Beauty,149798,5,748990,Surabaya,completed,2024-03-30,CUST034428
TRX0181864,Madu Asli 500ml,Food & Beverage,128011,1,128011,Semarang,returned,2024-06-10,CUST030238
TRX0181865,Rich Dad Poor Dad,Books,112613,1,112613,Jakarta,returned,2024-07-22,CUST014740
TRX0181866,Masker Wajah Sheet,Beauty,48581,3,145743,Bandung,cancelled,2024-03-25,CUST010629
TRX0181867,Lampu LED Strip,Home & Garden,92312,5,461560,Medan,completed,2024-02-23,CUST023332
TRX0181868,Lego City Set,Toys,400170,4,1600680,Makassar,completed,2024-06-15,CUST005169
TRX0181869,Moisturizer Aloe,Beauty,177682,1,177682,Palembang,returned,2024-12-03,CUST006791
TRX0181870,Laptop UltraBook,Electronics,9384104,3,28152312,Surabaya,returned,2024-10-12,CUST002143
TRX0181871,Playdough Set,Toys,82027,5,410135,Bandung,completed,2024-09-30,CUST004654
TRX0181872,Tanaman Monstera,Home & Garden,125439,4,501756,Medan,completed,2024-06-02,CUST026016
TRX0181873,Atomic Habits ID,Books,102986,3,308958,Semarang,cancelled,2024-04-27,CUST042341
TRX0181874,Jump Rope Speed,Sports,76688,3,230064,Jakarta,cancelled,2024-12-29,CUST003509
TRX0181875,Rich Dad Poor Dad,Books,95605,2,191210,Jakarta,cancelled,2024-02-10,CUST029237
TRX0181876,Air Purifier Mini,Home & Garden,695068,5,3475340,Makassar,completed,2024-05-15,CUST031168
TRX0181877,Board Game Family,Toys,252273,1,252273,Surabaya,completed,2024-05-05,CUST018675
TRX0181878,Kemeja Flannel,Fashion,184551,1,184551,Bandung,cancelled,2024-01-13,CUST001369
TRX0181879,Tas Gym Waterproof,Sports,251719,5,1258595,Bandung,completed,2024-01-29,CUST025429
TRX0181880,Matras Yoga 6mm,Sports,171408,2,342816,Bekasi,completed,2024-08-23,CUST002413
TRX0181881,Kopi Arabica 250g,Food & Beverage,91354,4,365416,Bandung,completed,2024-10-22,CUST040054
TRX0181882,Granola Homemade,Food & Beverage,85412,1,85412,Semarang,completed,2024-05-14,CUST007139
TRX0181883,Board Game Family,Toys,296181,3,888543,Makassar,returned,2024-02-29,CUST001427
TRX0181884,Lego City Set,Toys,510151,5,2550755,Palembang,completed,2024-01-31,CUST048230
TRX0181885,Jump Rope Speed,Sports,93558,2,187116,Makassar,completed,2024-03-15,CUST000703
TRX0181886,Talenan Kayu,Home & Garden,66305,4,265220,Makassar,completed,2024-05-02,CUST024493
TRX0181887,Board Game Family,Toys,297845,5,1489225,Depok,completed,2024-05-05,CUST022341
TRX0181888,Pot Keramik Set,Home & Garden,243841,5,1219205,Surabaya,completed,2024-11-16,CUST007073
TRX0181889,Sneakers Canvas,Fashion,383859,5,1919295,Bandung,completed,2024-06-26,CUST031920
TRX0181890,Protein Bar Box,Food & Beverage,211416,4,845664,Jakarta,cancelled,2024-10-09,CUST040213
TRX0181891,Air Purifier Mini,Home & Garden,583637,2,1167274,Bekasi,completed,2024-02-01,CUST015699
TRX0181892,Kopi Arabica 250g,Food & Beverage,94399,4,377596,Medan,returned,2024-05-30,CUST033753
TRX0181893,Moisturizer Aloe,Beauty,169453,5,847265,Makassar,completed,2024-04-22,CUST041796
TRX0181894,Masker Wajah Sheet,Beauty,43368,1,43368,Depok,completed,2024-09-05,CUST021266
TRX0181895,Masker Wajah Sheet,Beauty,46411,3,139233,Makassar,returned,2024-09-21,CUST008016
TRX0181896,RC Car Offroad,Toys,428535,3,1285605,Palembang,cancelled,2024-02-17,CUST027150
TRX0181897,Kopi Arabica 250g,Food & Beverage,79171,2,158342,Bekasi,completed,2024-07-26,CUST019340
TRX0181898,Sepatu Lari Pro,Sports,827345,4,3309380,Surabaya,returned,2024-09-26,CUST025101
TRX0181899,Moisturizer Aloe,Beauty,188748,5,943740,Palembang,completed,2024-09-15,CUST021354
TRX0181900,Talenan Kayu,Home & Garden,66869,3,200607,Bekasi,completed,2024-08-16,CUST029783
TRX0181901,Atomic Habits ID,Books,128203,2,256406,Depok,completed,2024-09-10,CUST046008
TRX0181902,Playdough Set,Toys,105175,1,105175,Medan,completed,2024-03-23,CUST044828
TRX0181903,"Smart TV 43""",Electronics,4697940,3,14093820,Surabaya,cancelled,2024-02-15,CUST042494
TRX0181904,Buku Pemrograman Py,Books,156491,3,469473,Makassar,completed,2024-02-27,CUST037862
TRX0181905,Playdough Set,Toys,85058,5,425290,Bandung,completed,2024-05-17,CUST009638
TRX0181906,Board Game Family,Toys,297784,1,297784,Bekasi,completed,2024-02-19,CUST014398
TRX0181907,Laptop UltraBook,Electronics,7078039,5,35390195,Semarang,returned,2024-08-16,CUST025726
TRX0181908,Smartphone X12,Electronics,3976848,1,3976848,Palembang,completed,2024-09-28,CUST024208
TRX0181909,Tas Ransel Kulit,Fashion,501027,1,501027,Semarang,cancelled,2024-07-15,CUST027523
TRX0181910,Protein Bar Box,Food & Beverage,190277,2,380554,Medan,completed,2024-09-27,CUST022941
TRX0181911,Matras Yoga 6mm,Sports,168490,5,842450,Bandung,completed,2024-02-14,CUST046464
TRX0181912,Sunscreen SPF50,Beauty,154574,2,309148,Makassar,completed,2024-02-13,CUST044549
TRX0181913,RC Car Offroad,Toys,339367,4,1357468,Jakarta,completed,2024-05-08,CUST010338
TRX0181914,Jump Rope Speed,Sports,86605,5,433025,Depok,completed,2024-10-01,CUST039470
TRX0181915,Talenan Kayu,Home & Garden,74671,5,373355,Bekasi,returned,2024-09-24,CUST043762
TRX0181916,Moisturizer Aloe,Beauty,168848,5,844240,Palembang,completed,2024-10-17,CUST045091
TRX0181917,Powerbank 20K,Electronics,319440,5,1597200,Bandung,completed,2024-03-16,CUST028909
TRX0181918,Smartphone X12,Electronics,3434850,5,17174250,Tangerang,completed,2024-06-28,CUST034518
TRX0181919,Green Tea Premium,Food & Beverage,51357,1,51357,Bekasi,completed,2024-09-19,CUST012075
TRX0181920,Tas Ransel Kulit,Fashion,470604,2,941208,Jakarta,cancelled,2024-03-16,CUST039739
TRX0181921,RC Car Offroad,Toys,422339,5,2111695,Bandung,completed,2024-11-04,CUST013566
TRX0181922,Powerbank 20K,Electronics,254760,2,509520,Surabaya,completed,2024-05-10,CUST023726
TRX0181923,Dumbbell 5kg Pair,Sports,353646,4,1414584,Palembang,completed,2024-01-21,CUST044225
TRX0181924,Buku Pemrograman Py,Books,139401,2,278802,Surabaya,completed,2024-12-29,CUST036503
TRX0181925,Buku Pemrograman Py,Books,153027,3,459081,Jakarta,cancelled,2024-02-08,CUST015213
TRX0181926,Lego City Set,Toys,495644,2,991288,Jakarta,completed,2024-10-06,CUST018668
TRX0181927,Serum Vitamin C,Beauty,232965,5,1164825,Jakarta,completed,2024-08-15,CUST038965
TRX0181928,"Smart TV 43""",Electronics,4339044,4,17356176,Medan,completed,2024-04-06,CUST038574
TRX0181929,Dumbbell 5kg Pair,Sports,296131,5,1480655,Palembang,returned,2024-04-20,CUST039954
TRX0181930,Lip Cream Matte,Beauty,69921,3,209763,Bekasi,returned,2024-10-21,CUST026921
TRX0181931,Sunscreen SPF50,Beauty,127584,5,637920,Bandung,completed,2024-02-01,CUST017727
TRX0181932,Lip Cream Matte,Beauty,88122,5,440610,Jakarta,completed,2024-07-14,CUST017121
TRX0181933,Komik Manga Vol 1,Books,59025,5,295125,Tangerang,cancelled,2024-01-10,CUST040571
TRX0181934,Green Tea Premium,Food & Beverage,56229,3,168687,Bandung,completed,2024-07-23,CUST030518
TRX0181935,RC Car Offroad,Toys,422804,4,1691216,Medan,completed,2024-07-28,CUST029702
TRX0181936,Pot Keramik Set,Home & Garden,223334,1,223334,Bekasi,completed,2024-09-18,CUST011982
TRX0181937,Kopi Arabica 250g,Food & Beverage,94093,1,94093,Palembang,completed,2024-06-27,CUST014725
TRX0181938,Novel Bestseller,Books,80413,5,402065,Bekasi,cancelled,2024-09-06,CUST030835
TRX0181939,Talenan Kayu,Home & Garden,62613,5,313065,Surabaya,completed,2024-01-13,CUST005556
TRX0181940,Jump Rope Speed,Sports,84398,4,337592,Makassar,completed,2024-09-16,CUST044323
TRX0181941,TWS Earbuds,Electronics,448755,4,1795020,Medan,completed,2024-12-30,CUST006583
TRX0181942,Matras Yoga 6mm,Sports,159899,4,639596,Surabaya,cancelled,2024-05-29,CUST046532
TRX0181943,Pot Keramik Set,Home & Garden,242844,5,1214220,Depok,completed,2024-05-24,CUST003296
TRX0181944,Protein Bar Box,Food & Beverage,178754,3,536262,Jakarta,returned,2024-11-08,CUST017366
TRX0181945,Talenan Kayu,Home & Garden,62761,1,62761,Makassar,completed,2024-04-24,CUST044495
TRX0181946,Atomic Habits ID,Books,134617,2,269234,Jakarta,returned,2024-04-14,CUST025770
TRX0181947,Lampu LED Strip,Home & Garden,91826,3,275478,Surabaya,completed,2024-11-27,CUST032825
TRX0181948,Tanaman Monstera,Home & Garden,146248,3,438744,Medan,completed,2024-08-12,CUST044910
TRX0181949,Rich Dad Poor Dad,Books,85107,2,170214,Depok,completed,2024-11-06,CUST010129
TRX0181950,Lip Cream Matte,Beauty,69333,2,138666,Bandung,completed,2024-01-14,CUST014864
TRX0181951,Jump Rope Speed,Sports,85597,4,342388,Makassar,cancelled,2024-08-09,CUST023588
TRX0181952,Atomic Habits ID,Books,128999,2,257998,Semarang,completed,2024-10-27,CUST047030
TRX0181953,Playdough Set,Toys,103330,4,413320,Surabaya,completed,2024-11-26,CUST003782
TRX0181954,Granola Homemade,Food & Beverage,71133,4,284532,Bekasi,completed,2024-07-02,CUST024218
TRX0181955,Granola Homemade,Food & Beverage,76656,3,229968,Makassar,completed,2024-04-13,CUST042573
TRX0181956,Laptop UltraBook,Electronics,8917765,1,8917765,Surabaya,completed,2024-03-15,CUST046517
TRX0181957,Jump Rope Speed,Sports,78880,3,236640,Tangerang,completed,2024-05-20,CUST001771
TRX0181958,Powerbank 20K,Electronics,286439,5,1432195,Bandung,completed,2024-10-10,CUST021893
TRX0181959,Lip Cream Matte,Beauty,77229,4,308916,Tangerang,returned,2024-10-13,CUST032035
TRX0181960,Novel Bestseller,Books,79408,2,158816,Semarang,completed,2024-01-16,CUST035107
TRX0181961,Granola Homemade,Food & Beverage,83762,1,83762,Palembang,completed,2024-03-10,CUST024705
TRX0181962,Tanaman Monstera,Home & Garden,144838,4,579352,Bandung,cancelled,2024-10-26,CUST038774
TRX0181963,Jump Rope Speed,Sports,84047,5,420235,Tangerang,completed,2024-02-08,CUST016422
TRX0181964,Lip Cream Matte,Beauty,76734,5,383670,Bekasi,returned,2024-05-18,CUST025520
TRX0181965,Granola Homemade,Food & Beverage,70466,1,70466,Bekasi,completed,2024-07-10,CUST019759
TRX0181966,Buku Pemrograman Py,Books,159448,5,797240,Medan,completed,2024-05-04,CUST004633
TRX0181967,Board Game Family,Toys,312048,4,1248192,Jakarta,completed,2024-04-15,CUST019332
TRX0181968,Novel Bestseller,Books,79992,1,79992,Depok,completed,2024-03-01,CUST025177
TRX0181969,Tas Gym Waterproof,Sports,229202,3,687606,Semarang,returned,2024-08-13,CUST031336
TRX0181970,Atomic Habits ID,Books,113865,2,227730,Bandung,cancelled,2024-02-13,CUST043361
TRX0181971,Tanaman Monstera,Home & Garden,158005,5,790025,Medan,returned,2024-08-26,CUST042499
TRX0181972,Serum Vitamin C,Beauty,235942,5,1179710,Bandung,completed,2024-04-28,CUST039185
TRX0181973,Serum Vitamin C,Beauty,229456,3,688368,Bekasi,cancelled,2024-08-07,CUST007065
TRX0181974,Lampu LED Strip,Home & Garden,83075,2,166150,Tangerang,completed,2024-12-28,CUST047631
TRX0181975,Sneakers Canvas,Fashion,413502,2,827004,Bandung,cancelled,2024-09-21,CUST029942
TRX0181976,Kemeja Flannel,Fashion,231220,5,1156100,Jakarta,completed,2024-05-03,CUST040990
TRX0181977,Celana Chino,Fashion,280534,3,841602,Medan,returned,2024-12-10,CUST004629
TRX0181978,Laptop UltraBook,Electronics,7282429,5,36412145,Tangerang,completed,2024-03-13,CUST031784
TRX0181979,Tas Ransel Kulit,Fashion,591521,2,1183042,Surabaya,completed,2024-04-18,CUST018865
TRX0181980,Tas Ransel Kulit,Fashion,563315,1,563315,Makassar,completed,2024-06-02,CUST018511
TRX0181981,Buku Pemrograman Py,Books,130841,3,392523,Bekasi,completed,2024-03-04,CUST030419
TRX0181982,Laptop UltraBook,Electronics,8366590,1,8366590,Surabaya,completed,2024-12-29,CUST030676
TRX0181983,Smartphone X12,Electronics,3670052,4,14680208,Palembang,cancelled,2024-12-19,CUST007892
TRX0181984,Kopi Arabica 250g,Food & Beverage,81493,3,244479,Bekasi,returned,2024-02-14,CUST037398
TRX0181985,Sunscreen SPF50,Beauty,135596,2,271192,Makassar,completed,2024-03-18,CUST038991
TRX0181986,Powerbank 20K,Electronics,264392,3,793176,Jakarta,completed,2024-02-11,CUST001113
TRX0181987,Rich Dad Poor Dad,Books,86613,3,259839,Jakarta,completed,2024-12-11,CUST002916
TRX0181988,Laptop UltraBook,Electronics,8330761,1,8330761,Jakarta,completed,2024-09-27,CUST032317
TRX0181989,RC Car Offroad,Toys,345820,1,345820,Bandung,completed,2024-09-10,CUST039634
TRX0181990,Buku Pemrograman Py,Books,157899,5,789495,Depok,completed,2024-10-01,CUST030593
TRX0181991,Sneakers Canvas,Fashion,400562,5,2002810,Surabaya,completed,2024-01-17,CUST001595
TRX0181992,Playdough Set,Toys,81480,4,325920,Depok,completed,2024-08-30,CUST008264
TRX0181993,Pot Keramik Set,Home & Garden,210812,5,1054060,Medan,completed,2024-04-09,CUST001259
TRX0181994,Board Game Family,Toys,247773,4,991092,Semarang,returned,2024-07-23,CUST039565
TRX0181995,Protein Bar Box,Food & Beverage,183978,2,367956,Semarang,completed,2024-02-07,CUST012763
TRX0181996,Kemeja Flannel,Fashion,188933,1,188933,Semarang,completed,2024-12-23,CUST009111
TRX0181997,Tas Ransel Kulit,Fashion,542468,5,2712340,Jakarta,completed,2024-02-28,CUST036646
TRX0181998,Smartphone X12,Electronics,3872743,2,7745486,Palembang,completed,2024-07-21,CUST029637
TRX0181999,Puzzle 1000 pcs,Toys,108281,3,324843,Semarang,cancelled,2024-10-19,CUST010329
TRX0182000,Moisturizer Aloe,Beauty,188753,2,377506,Makassar,completed,2024-11-16,CUST020594
TRX0182001,Tas Gym Waterproof,Sports,265053,1,265053,Medan,completed,2024-12-17,CUST003695
TRX0182002,Celana Chino,Fashion,264580,3,793740,Bandung,completed,2024-08-15,CUST012307
TRX0182003,Playdough Set,Toys,104448,3,313344,Makassar,completed,2024-06-17,CUST047496
TRX0182004,Atomic Habits ID,Books,130263,4,521052,Bekasi,completed,2024-02-08,CUST043732
TRX0182005,Lip Cream Matte,Beauty,69472,5,347360,Palembang,completed,2024-06-20,CUST009344
TRX0182006,Air Purifier Mini,Home & Garden,691376,4,2765504,Tangerang,cancelled,2024-08-04,CUST041168
TRX0182007,Dumbbell 5kg Pair,Sports,355874,4,1423496,Palembang,cancelled,2024-05-01,CUST004344
TRX0182008,RC Car Offroad,Toys,367436,4,1469744,Bandung,returned,2024-10-30,CUST021325
TRX0182009,Novel Bestseller,Books,98022,5,490110,Semarang,completed,2024-02-01,CUST016410
TRX0182010,Atomic Habits ID,Books,126395,3,379185,Semarang,completed,2024-12-20,CUST043096
TRX0182011,Talenan Kayu,Home & Garden,74363,4,297452,Palembang,completed,2024-08-29,CUST045778
TRX0182012,Playdough Set,Toys,82423,4,329692,Jakarta,returned,2024-02-10,CUST024250
TRX0182013,Dumbbell 5kg Pair,Sports,285531,2,571062,Semarang,completed,2024-10-26,CUST021127
TRX0182014,Kemeja Flannel,Fashion,200373,1,200373,Depok,completed,2024-11-07,CUST026922
TRX0182015,Tanaman Monstera,Home & Garden,143533,3,430599,Bekasi,cancelled,2024-01-02,CUST003493
TRX0182016,Sneakers Canvas,Fashion,371987,3,1115961,Makassar,returned,2024-06-03,CUST008509
TRX0182017,Playdough Set,Toys,97609,5,488045,Bekasi,completed,2024-03-24,CUST016859
TRX0182018,Rich Dad Poor Dad,Books,98541,5,492705,Depok,completed,2024-07-29,CUST001459
TRX0182019,Talenan Kayu,Home & Garden,59600,2,119200,Makassar,completed,2024-12-18,CUST042741
TRX0182020,Talenan Kayu,Home & Garden,75147,5,375735,Semarang,completed,2024-08-01,CUST019814
TRX0182021,Tas Ransel Kulit,Fashion,566514,4,2266056,Bekasi,completed,2024-07-08,CUST010861
TRX0182022,Tas Ransel Kulit,Fashion,585010,4,2340040,Bekasi,returned,2024-10-16,CUST026661
TRX0182023,Smartphone X12,Electronics,3062731,5,15313655,Palembang,returned,2024-12-06,CUST023270
TRX0182024,Sneakers Canvas,Fashion,428718,3,1286154,Tangerang,completed,2024-05-03,CUST004647
TRX0182025,Celana Chino,Fashion,335906,2,671812,Semarang,completed,2024-02-18,CUST020983
TRX0182026,Rich Dad Poor Dad,Books,87561,1,87561,Jakarta,completed,2024-10-14,CUST000643
TRX0182027,Board Game Family,Toys,316231,2,632462,Depok,cancelled,2024-03-03,CUST039165
TRX0182028,Playdough Set,Toys,87418,4,349672,Palembang,completed,2024-01-11,CUST031547
TRX0182029,Sneakers Canvas,Fashion,367793,2,735586,Tangerang,completed,2024-09-04,CUST003868
TRX0182030,Buku Pemrograman Py,Books,149477,2,298954,Makassar,cancelled,2024-03-08,CUST005470
TRX0182031,Lip Cream Matte,Beauty,72724,3,218172,Tangerang,completed,2024-12-23,CUST030751
TRX0182032,Moisturizer Aloe,Beauty,167706,3,503118,Bekasi,completed,2024-12-16,CUST034377
TRX0182033,Puzzle 1000 pcs,Toys,126245,4,504980,Palembang,completed,2024-09-26,CUST014844
TRX0182034,Kemeja Flannel,Fashion,222231,2,444462,Medan,completed,2024-08-30,CUST026596
TRX0182035,Kemeja Flannel,Fashion,182184,1,182184,Jakarta,cancelled,2024-01-31,CUST033231
TRX0182036,Tanaman Monstera,Home & Garden,140295,5,701475,Palembang,cancelled,2024-06-08,CUST025968
TRX0182037,Playdough Set,Toys,95597,2,191194,Jakarta,completed,2024-10-05,CUST005364
TRX0182038,Talenan Kayu,Home & Garden,74283,4,297132,Bekasi,cancelled,2024-07-05,CUST016363
TRX0182039,Green Tea Premium,Food & Beverage,53203,1,53203,Bekasi,cancelled,2024-04-16,CUST006906
TRX0182040,TWS Earbuds,Electronics,386124,4,1544496,Depok,completed,2024-10-31,CUST030343
TRX0182041,Air Purifier Mini,Home & Garden,658740,5,3293700,Bekasi,completed,2024-10-19,CUST038751
TRX0182042,Moisturizer Aloe,Beauty,146847,2,293694,Depok,completed,2024-06-22,CUST002651
TRX0182043,Dumbbell 5kg Pair,Sports,366557,3,1099671,Jakarta,completed,2024-06-18,CUST011387
TRX0182044,Playdough Set,Toys,90637,4,362548,Semarang,cancelled,2024-02-12,CUST008767
TRX0182045,Masker Wajah Sheet,Beauty,41850,2,83700,Jakarta,completed,2024-01-12,CUST032435
TRX0182046,Powerbank 20K,Electronics,296178,1,296178,Palembang,cancelled,2024-06-28,CUST039014
TRX0182047,Masker Wajah Sheet,Beauty,39841,3,119523,Jakarta,cancelled,2024-08-08,CUST042483
TRX0182048,Air Purifier Mini,Home & Garden,757280,1,757280,Makassar,completed,2024-08-16,CUST042343
TRX0182049,Tas Ransel Kulit,Fashion,540870,5,2704350,Surabaya,completed,2024-04-20,CUST026951
TRX0182050,Lip Cream Matte,Beauty,83325,2,166650,Jakarta,completed,2024-11-17,CUST038738
TRX0182051,Puzzle 1000 pcs,Toys,135353,4,541412,Depok,returned,2024-02-12,CUST006486
TRX0182052,Lampu LED Strip,Home & Garden,88387,1,88387,Jakarta,completed,2024-05-23,CUST048085
TRX0182053,Buku Pemrograman Py,Books,148327,3,444981,Tangerang,completed,2024-06-09,CUST035195
TRX0182054,Laptop UltraBook,Electronics,7021187,2,14042374,Depok,completed,2024-08-28,CUST047943
TRX0182055,Tanaman Monstera,Home & Garden,131237,2,262474,Tangerang,completed,2024-06-03,CUST027672
TRX0182056,Air Purifier Mini,Home & Garden,680323,3,2040969,Medan,completed,2024-09-06,CUST005490
TRX0182057,RC Car Offroad,Toys,381122,5,1905610,Bandung,completed,2024-10-14,CUST034824
TRX0182058,Masker Wajah Sheet,Beauty,45070,1,45070,Tangerang,completed,2024-08-30,CUST048517
TRX0182059,TWS Earbuds,Electronics,404795,3,1214385,Makassar,cancelled,2024-02-16,CUST001602
TRX0182060,Celana Chino,Fashion,312213,1,312213,Depok,completed,2024-05-30,CUST005738
TRX0182061,Puzzle 1000 pcs,Toys,136934,3,410802,Depok,completed,2024-06-25,CUST024180
TRX0182062,Lampu LED Strip,Home & Garden,100126,2,200252,Palembang,completed,2024-02-11,CUST010697
TRX0182063,Sneakers Canvas,Fashion,337436,2,674872,Palembang,completed,2024-03-25,CUST041469
TRX0182064,Tas Ransel Kulit,Fashion,575420,2,1150840,Bandung,completed,2024-04-12,CUST041316
TRX0182065,Pot Keramik Set,Home & Garden,239185,2,478370,Bandung,completed,2024-01-11,CUST044689
TRX0182066,Lampu LED Strip,Home & Garden,98861,1,98861,Bandung,completed,2024-06-06,CUST048880
TRX0182067,RC Car Offroad,Toys,327058,3,981174,Medan,cancelled,2024-04-07,CUST011617
TRX0182068,Sunscreen SPF50,Beauty,130371,5,651855,Semarang,completed,2024-12-08,CUST023301
TRX0182069,TWS Earbuds,Electronics,450110,5,2250550,Palembang,completed,2024-12-05,CUST046727
TRX0182070,Board Game Family,Toys,249511,5,1247555,Depok,completed,2024-10-19,CUST017259
TRX0182071,Pot Keramik Set,Home & Garden,201222,1,201222,Tangerang,cancelled,2024-09-22,CUST037693
TRX0182072,"Smart TV 43""",Electronics,4433257,2,8866514,Makassar,completed,2024-03-27,CUST042184
TRX0182073,Sunscreen SPF50,Beauty,153695,4,614780,Semarang,returned,2024-03-05,CUST040541
TRX0182074,Dumbbell 5kg Pair,Sports,357516,3,1072548,Bekasi,returned,2024-04-30,CUST020314
TRX0182075,Playdough Set,Toys,85138,1,85138,Palembang,completed,2024-11-05,CUST009928
TRX0182076,Pot Keramik Set,Home & Garden,193586,2,387172,Bandung,completed,2024-02-13,CUST018476
TRX0182077,Komik Manga Vol 1,Books,60673,4,242692,Makassar,completed,2024-01-17,CUST020004
TRX0182078,Buku Pemrograman Py,Books,129410,3,388230,Tangerang,completed,2024-06-30,CUST040233
TRX0182079,Atomic Habits ID,Books,110379,4,441516,Makassar,completed,2024-05-23,CUST041712
TRX0182080,Rich Dad Poor Dad,Books,89999,3,269997,Depok,completed,2024-02-24,CUST027000
TRX0182081,Lip Cream Matte,Beauty,82867,3,248601,Bekasi,completed,2024-05-15,CUST044148
TRX0182082,Kemeja Flannel,Fashion,205134,2,410268,Depok,cancelled,2024-06-18,CUST033351
TRX0182083,Kopi Arabica 250g,Food & Beverage,72661,4,290644,Surabaya,completed,2024-06-26,CUST022583
TRX0182084,Moisturizer Aloe,Beauty,152434,2,304868,Bekasi,completed,2024-12-07,CUST009147
TRX0182085,Buku Pemrograman Py,Books,144636,2,289272,Palembang,returned,2024-04-01,CUST027753
TRX0182086,Rich Dad Poor Dad,Books,90958,1,90958,Palembang,completed,2024-04-19,CUST035703
TRX0182087,Sunscreen SPF50,Beauty,166694,3,500082,Surabaya,completed,2024-05-13,CUST009915
TRX0182088,Jump Rope Speed,Sports,85001,1,85001,Depok,completed,2024-09-27,CUST003846
TRX0182089,Green Tea Premium,Food & Beverage,59953,2,119906,Jakarta,completed,2024-12-02,CUST011643
TRX0182090,Lampu LED Strip,Home & Garden,87828,1,87828,Depok,completed,2024-09-04,CUST006287
TRX0182091,Playdough Set,Toys,107117,5,535585,Tangerang,returned,2024-04-11,CUST011298
TRX0182092,"Smart TV 43""",Electronics,3825122,5,19125610,Semarang,returned,2024-09-12,CUST046765
TRX0182093,Jump Rope Speed,Sports,93527,4,374108,Jakarta,completed,2024-12-29,CUST011020
TRX0182094,Green Tea Premium,Food & Beverage,61472,5,307360,Jakarta,cancelled,2024-06-02,CUST024309
TRX0182095,Kaos Polos Premium,Fashion,130029,2,260058,Medan,completed,2024-01-04,CUST040117
TRX0182096,Kopi Arabica 250g,Food & Beverage,82122,5,410610,Tangerang,completed,2024-01-08,CUST021310
TRX0182097,Kaos Polos Premium,Fashion,141129,4,564516,Depok,completed,2024-11-22,CUST019852
TRX0182098,Sneakers Canvas,Fashion,380977,1,380977,Tangerang,completed,2024-11-16,CUST045905
TRX0182099,TWS Earbuds,Electronics,483380,3,1450140,Tangerang,returned,2024-04-29,CUST043582
TRX0182100,Green Tea Premium,Food & Beverage,61058,4,244232,Palembang,completed,2024-08-24,CUST032767
TRX0182101,Komik Manga Vol 1,Books,64975,3,194925,Depok,completed,2024-11-21,CUST033835
TRX0182102,Tanaman Monstera,Home & Garden,156578,2,313156,Jakarta,cancelled,2024-05-20,CUST045239
TRX0182103,Masker Wajah Sheet,Beauty,48972,2,97944,Depok,completed,2024-09-28,CUST011311
TRX0182104,Air Purifier Mini,Home & Garden,659087,1,659087,Bekasi,completed,2024-12-12,CUST041913
TRX0182105,Laptop UltraBook,Electronics,7363025,2,14726050,Semarang,completed,2024-01-02,CUST005642
TRX0182106,Board Game Family,Toys,239441,3,718323,Medan,cancelled,2024-10-13,CUST037044
