,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
4887,,,3000.0,3000.0,3000.0, 36 months,7.90%,93.88,A,A4,Burkett Ind,< 1 year,MORTGAGE,24000.0,Source Verified,Oct-11,Fully Paid,n,,,home_improvement,Home Improvement Loan,434xx,OH,2.25,0.0,Feb-05,0.0,,,3.0,0.0,739.0,3.70%,13.0,f,0.0,0.0,3379.306094,3379.31,3000.0,379.31,0.0,0.0,0.0,Nov-14,96.06,,Oct-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
17963,,,8000.0,8000.0,8000.0, 36 months,9.63%,256.76,B,B1,jbhunt,5 years,MORTGAGE,92000.0,Source Verified,Mar-11,Fully Paid,n,,  Borrower added on 03/21/11 > debt<br/> Borrower added on 03/23/11 > debt that is a high interest rate.<br/> Borrower added on 03/23/11 > debt that is a higher interest rate.<br/>,debt_consolidation,debt,953xx,CA,17.27,0.0,Nov-04,2.0,,,13.0,0.0,6951.0,14%,21.0,f,0.0,0.0,8781.960819,8781.96,8000.0,781.96,0.0,0.0,0.0,Jul-12,4796.78,,May-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35843,,,1250.0,1250.0,1250.0, 36 months,13.16%,42.22,C,C3,jiffy lube,< 1 year,RENT,14400.0,Not Verified,Jul-09,Charged Off,n,,i am trying to get caught back up after some car and other expenses nearly drained my finances. i have a son that needs things for school and we have 3 birthdays for our children and christmas around the corner. both my wife and i have income and would much much more easily able to make smaller loan payments than take the remainder of our money monthly and get everything we need in time. thank you very much for your consideration.     justin,other,to help get things back on track,430xx,OH,21.33,1.0,Dec-03,1.0,18.0,,9.0,0.0,1638.0,71.20%,13.0,f,0.0,0.0,628.03,628.03,427.61,161.65,0.0,38.77,0.44,Oct-10,42.22,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8910,,,2400.0,2400.0,2400.0, 36 months,5.99%,73.01,A,A2,Ultrafabrics LLC,4 years,RENT,95000.0,Source Verified,Aug-11,Fully Paid,n,,  Borrower added on 08/23/11 > Auto Repairs<br/>,other,Car,104xx,NY,11.04,0.0,Oct-89,0.0,,,8.0,0.0,31748.0,70.30%,28.0,f,0.0,0.0,2514.993699,2514.99,2400.0,114.99,0.0,0.0,0.0,Aug-12,1786.0,,Apr-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7274,,,6000.0,6000.0,5750.0, 60 months,14.27%,140.46,C,C2,Nordstrom,3 years,RENT,69200.0,Not Verified,Sep-11,Fully Paid,n,,"  Borrower added on 09/16/11 > I am a current Lending Club member who is looking to consolidate the remainder of my debt that I was not able to pay off with my first loan ($6,000). <br/><br/>I have been a member with Lending Club since November 2010, and have successfully made on-time payments of $363 per month for the last 10 months (in addition to paying approximately $500/month on my remaining credit card bills that were not able to be consolidated with my first Lending Club loan). This loan will allow me to have all of my debt consolidated into two (current loan and new loan) easy-to-manage, monthly payments. <br/><br/>I have a stable career with Nordstrom and have been with the company for three years. I have very good credit, and have never once missed or made a late payment in my lifetime. <br/><br/>Thank you!<br/>",debt_consolidation,Refinance LC Loan & Consolidate! ,928xx,CA,17.83,0.0,Sep-05,0.0,,,8.0,0.0,6013.0,20.20%,9.0,f,0.0,0.0,8151.340006,7811.7,6000.0,2151.34,0.0,0.0,0.0,Mar-15,2542.52,,Mar-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32814,,,7750.0,7750.0,7750.0, 36 months,12.87%,260.66,C,C1,Homewood Lumber,4 years,RENT,29808.0,Not Verified,Jan-10,Charged Off,n,,"  Borrower added on 01/23/10 > Thank you for your support in helping me to start to free my little family.  I'm so lucky that my job is indeed still mine.  My husband has the same luck.   With the employees that are left at both our jobs, we're both not going anywhere for a good while.<br/>",credit_card,OUT FROM UNDER,956xx,CA,22.42,0.0,Dec-90,0.0,24.0,110.0,6.0,1.0,7751.0,52.70%,14.0,f,0.0,0.0,2606.6,2606.6,1862.51,742.89,0.0,1.2,0.0,Dec-10,260.66,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10689,,,7500.0,7500.0,6969.643645, 60 months,9.99%,159.32,B,B1,Fordham University,7 years,RENT,51996.0,Not Verified,Jul-11,Fully Paid,n,,,debt_consolidation,Consolidation Loan,112xx,NY,15.09,0.0,Jul-00,0.0,,,12.0,0.0,5026.0,30.10%,17.0,f,0.0,0.0,9558.88528,8871.71,7500.0,2058.89,0.0,0.0,0.0,Aug-16,159.0,,Oct-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39338,,,6000.0,6000.0,5400.0, 36 months,8.63%,189.77,A,A5,Corsicana ISD,< 1 year,RENT,39000.0,Not Verified,Feb-08,Fully Paid,n,,I recently found out I had fibroids (what fun) and I got some huge bills from the hospital. I need to have surgery at the end of February and I will need to put the bills on my credit cards.  I have some previous credit card debt from paying for school and I am just trying to consolidate those high interest cards and pay them off so I can have the money available to pay the rest of the hospital bills.,credit_card,Consolidating Credit Card debt,751xx,TX,11.2,0.0,Oct-00,3.0,0.0,0.0,13.0,0.0,11217.0,52.90%,23.0,f,0.0,0.0,6373.844983,5736.48,6000.0,373.84,0.0,0.0,0.0,Mar-09,308.26,,Mar-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
13725,,,35000.0,21225.0,20525.12811, 60 months,15.23%,507.51,C,C5,SOS Security Inc,8 years,MORTGAGE,95000.0,Verified,Jun-11,Charged Off,n,,I have a secure job as an executive in my company. I have excellent credit history and have incurred debt by starting a growing business. The business is doing well and I plan to use the Lending Club funds to consolidate my debt and ensure my financial stability.,debt_consolidation,Bright Spot,060xx,CT,7.83,0.0,Feb-98,1.0,,,9.0,0.0,39584.0,51.10%,36.0,f,0.0,0.0,18270.36,16897.94,10756.12,7514.24,0.0,0.0,0.0,Jul-14,46.11,,Feb-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1399,,,10000.0,10000.0,10000.0, 36 months,17.27%,357.88,D,D3,Cheney brothers LLC,5 years,RENT,72000.0,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,new start,025xx,MA,12.62,0.0,Mar-07,0.0,,,8.0,0.0,5050.0,80.20%,11.0,f,0.0,0.0,12883.33,12883.33,10000.0,2883.33,0.0,0.0,0.0,Dec-14,368.93,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23751,,,12000.0,9400.0,9294.213105, 36 months,5.79%,285.08,A,A2,Bank of America,5 years,MORTGAGE,80400.0,Verified,Nov-10,Fully Paid,n,,"  Borrower added on 11/12/10 > Thank you for the funds received so far.  This loan will be used to pay off 2 very high interest Credit Cards that I am tired of paying interest on and just can't seem to get the principal down.  Also will be used for a some home improvements.  I am very credit concious, seeing as I am a Sr. Mortgage Loan underwriter, I know how important credit is and make sure my bills are paid on time.  This loan would also enable me to put more in savings instead of paying the high interest fees on these charge cards.<br/>",debt_consolidation,My Loan,234xx,VA,9.49,0.0,Mar-87,0.0,,,20.0,0.0,11686.0,27.70%,43.0,f,0.0,0.0,10262.79411,10146.87,9400.0,862.79,0.0,0.0,0.0,Nov-13,332.62,,Nov-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
19483,,,13000.0,13000.0,12936.53165, 60 months,11.11%,283.37,B,B5,nj department of corrections,10+ years,MORTGAGE,86000.0,Verified,Feb-11,Fully Paid,n,,  Borrower added on 02/15/11 > to purchase a motorcycle.I work for the state so I have a secure job.<br/>,car,spiderman loan,078xx,NJ,17.39,0.0,Nov-92,1.0,,,7.0,0.0,0.0,0%,19.0,f,0.0,0.0,16948.07997,16850.15,13000.0,3948.08,0.0,0.0,0.0,Sep-15,1976.77,,Sep-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30104,,,12000.0,7775.0,7775.0, 36 months,10.99%,254.52,B,B4,DriveCam,4 years,RENT,60000.0,Not Verified,May-10,Fully Paid,n,,  Borrower added on 05/10/10 > Wanting to purchase a hose in the next year and want to consolidate my debt to payoff quicker and improve my overall score prior to applying for loan(s)<br/>,debt_consolidation,Personal,921xx,CA,21.36,0.0,Dec-01,1.0,,,7.0,0.0,9379.0,68.30%,10.0,f,0.0,0.0,9156.268156,9156.27,7775.0,1381.27,0.0,0.0,0.0,Mar-13,781.35,,Mar-13,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21340,,,6800.0,6800.0,6275.0, 36 months,6.91%,209.69,A,A5,Harvard University,1 year,MORTGAGE,44000.0,Not Verified,Jan-11,Fully Paid,n,,"  Borrower added on 01/03/11 > I'm on track to finally bid goodbye to my debt in 2011 -- but I'd rather have the interest go to basically anyone except Bank of America. <br/><br/>I've got steady work at a major university, some savings to tide me over in case anything happens to said work, and a goal to get this gone this year. I'd say I'm a solid investment. Help me dig out!<br/> Borrower added on 01/10/11 > 59 investors halfway through --- I'm in awe. Thanks all for your contributions, I do appreciate it.<br/>",debt_consolidation,Help me bury my debt faster!,021xx,MA,16.75,0.0,Sep-00,0.0,,,13.0,0.0,12037.0,22.60%,18.0,f,0.0,0.0,7548.875635,6966.06,6800.0,748.88,0.0,0.0,0.0,Jan-14,217.3,,May-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33105,,,21600.0,21600.0,21221.95, 36 months,12.18%,719.28,B,B4,Art Center College of Design,10+ years,MORTGAGE,234000.0,Not Verified,Jan-10,Fully Paid,n,,,credit_card,Citibank MC,911xx,CA,12.88,0.0,May-89,0.0,,,19.0,0.0,58974.0,71.70%,36.0,f,0.0,0.0,25894.69717,25427.66,21600.0,4294.7,0.0,0.0,0.0,Jan-13,737.84,,May-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15890,,,3600.0,3600.0,3600.0, 36 months,15.99%,126.55,D,D2,Lowe's,< 1 year,RENT,21112.0,Verified,Apr-11,Charged Off,n,,,debt_consolidation,my debt ,440xx,OH,22.05,0.0,May-00,1.0,,,5.0,0.0,4059.0,67.60%,13.0,f,0.0,0.0,1660.15,1660.15,1100.92,536.53,14.98713167,7.71,0.0,Jun-12,126.55,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
18953,,,10000.0,10000.0,10000.0, 36 months,9.63%,320.94,B,B1,United Parcel Service,10+ years,MORTGAGE,50000.0,Not Verified,Mar-11,Fully Paid,n,,"  Borrower added on 02/26/11 > We realize the importance of being debt-free. We like the idea of knowing we are paying less interest, and we know who the investors are who are helping us do this. We appreciate Lending Club for offering us this opportunity. My husband works hard, so we don't want to waste any more of his hard-earned dollars on high interest rates&quot;<br/>",debt_consolidation,SchuOutDebt,917xx,CA,7.46,1.0,Jun-90,1.0,13.0,,12.0,0.0,9533.0,40.10%,38.0,f,0.0,0.0,11553.73753,11553.74,10000.0,1553.74,0.0,0.0,0.0,Mar-14,325.97,,Dec-15,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15963,,,9000.0,9000.0,9000.0, 36 months,8.49%,284.07,A,A5,us army,10+ years,RENT,62400.0,Source Verified,May-11,Fully Paid,n,,"  Borrower added on 04/27/11 > this major purchase for me is motorcycle. 2008 H/D with 7,000 miles on it .<br/>",other,major purchase,014xx,MA,15.63,0.0,Feb-94,2.0,63.0,,5.0,0.0,0.0,0%,30.0,f,0.0,0.0,9186.452051,9186.45,9000.0,186.45,0.0,0.0,0.0,Aug-11,8619.84,,Aug-11,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27551,,,3000.0,3000.0,3000.0, 36 months,17.56%,107.8,E,E4,FedEx,10+ years,RENT,38400.0,Verified,Jul-10,Fully Paid,n,,  Borrower added on 07/23/10 > credit card payoff<br/>,debt_consolidation,loan,813xx,CO,11.5,0.0,Apr-04,0.0,71.0,,5.0,0.0,11435.0,98.60%,9.0,f,0.0,0.0,3128.910645,3128.91,3000.0,128.91,0.0,0.0,0.0,Nov-10,2914.85,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36548,,,8500.0,8500.0,8463.149115, 36 months,11.89%,281.9,B,B4,Sargent  and  Lundy LLC,2 years,RENT,63996.0,Not Verified,Jun-09,Fully Paid,n,,"This money will go to consolidate debt payments and 1 slightly major purchase.    The debt is from credit cards that I used while in college which have all seen increases in the interest rates to very high levels.  In the past I had not worried so much about the card interest or making lump payoffs in order to keep my primary checking in good order.  The card companies have made the obvious mistake jacking up my interest (IMO)... I hope to pay investors of this loan a ""fair"" amount of interest instead and leave them with none.  I am currently paying around $500/month to the various cards to avoid paying a ton of interest.  About $3000 will take care of this debt.  A consequence of paying on debt is that I've only saved about $1000 in the past 8 months.  Therefore the other portion of this money will be going towards moving forward in a relationship (engagement).  I feel I am a good candidate for this loan.  I do have school and auto debt but it is very manageable.  I also hold a good paying job as an engineer in a very stable industry.  If there are any doubts or I have left something important out, please feel free to ask and I will enlighten you.",other,Personal Loan,198xx,DE,18.06,0.0,Mar-00,3.0,,,13.0,0.0,3948.0,11.20%,15.0,f,0.0,0.0,9961.440746,9917.23,8500.0,1461.44,0.0,0.0,0.0,Apr-12,81.94,,Apr-12,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
14855,,,4000.0,4000.0,4000.0, 36 months,15.23%,139.12,C,C5,telephonics griffon corporation,10+ years,RENT,56000.0,Source Verified,May-11,Fully Paid,n,,  Borrower added on 05/16/11 > thanks and need asap<br/> Borrower added on 05/16/11 > thanks<br/> Borrower added on 05/16/11 > please help me thanks<br/> Borrower added on 05/16/11 > thanks<br/>,major_purchase,hardship,117xx,NY,1.35,0.0,Oct-99,1.0,36.0,99.0,3.0,1.0,2395.0,42.80%,8.0,f,0.0,0.0,5007.969811,5007.97,4000.0,1007.97,0.0,0.0,0.0,Jun-14,150.71,,May-14,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15558,,,17000.0,17000.0,17000.0, 36 months,10.99%,556.48,B,B3,Digitas,5 years,RENT,78000.0,Source Verified,May-11,Fully Paid,n,,"  Borrower added on 05/04/11 > Seeking to pay off credit card debt incurred during college and entry-level employment. Have put together extensive plan to accelerate payoff in an expedited manner. Current monthly financial plan as follows:<br/><br/>Monthly Net Income: $4200<br/>Expenditures:<br/>       - Rent: $1185<br/>       - Utilities + Ins.: $100<br/>       - Phone, Cable: $175<br/>       - Student Loans: $150<br/>       - Food, Entertainment, Shopping: $600<br/>       - Household Expenses: $100<br/>       - Emergency Permanent Savings: $500<br/>       - Credit Card Payments: $500 --&gt; increase to $1000, 100% dedicated to this loan<br/>       - Emergency/Slush Monthly Spend (any amount not spend to be allocated to this consolidation loan: $390<br/> Borrower added on 05/04/11 > Loan will be used to consolidate 100% of outstanding credit card debt that was incurred during college and entry-level employment. Recently received pay increase that majority of which is dedicated to this loan payment to accelerate payoff.",credit_card,C^3: Credit Card Consolidation,606xx,IL,9.72,0.0,Oct-00,0.0,58.0,,8.0,0.0,9171.0,26.10%,28.0,f,0.0,0.0,20033.18195,20033.18,17000.0,3033.18,0.0,0.0,0.0,May-14,599.17,,Jul-16,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33116,,,4000.0,4000.0,4000.0, 36 months,8.59%,126.45,A,A4,"KPMG, LLP",7 years,OWN,123000.0,Not Verified,Jan-10,Fully Paid,n,, ,other,Personal,189xx,PA,7.67,0.0,Dec-93,2.0,,,10.0,0.0,32282.0,66.60%,27.0,f,0.0,0.0,4185.6,4185.6,4000.0,185.6,0.0,0.0,0.0,Aug-10,3427.74,,Aug-10,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38959,,,25000.0,18825.0,14575.18114, 36 months,15.76%,659.61,F,F1,epsg management services,7 years,MORTGAGE,120000.0,Verified,Apr-08,Fully Paid,n,,"Unfortunately, due to the writer's strike in the entertainment industry, my family and I had to live off our credit cards to get through the strike.  I make decent money, but I'm looking to do away with the high interest rates that only the credit card companies could give.  I'm looking to pay off any loan I receive within a year.  During that year, I don't want to pay out any more than I have to.  When I saw ""Lending Club"" advertised on CBS Nightly News, I thought it was a great idea that fellow americans could be making money off of interest, as oppose to the banks.",debt_consolidation,Debt Consolidation,913xx,CA,14.23,1.0,May-94,2.0,8.0,111.0,9.0,1.0,27550.0,94.60%,30.0,f,0.0,0.0,23817.33591,18440.49,18825.0,4929.18,63.15999911,0.0,0.0,May-11,68.69,,May-11,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36344,,,25000.0,25000.0,7525.0, 36 months,11.58%,825.34,B,B3,Sony,1 year,MORTGAGE,220000.0,Verified,Jun-09,Fully Paid,n,,"Hello, Like many people these days, we had a series of events that sent us on a downward spiral financially. A bad accountant caused us to lose much of our savings to back taxes, fees and interest. Husband was out of work for six months and, then a major illness all within two years. We were careful enough with our money that we didn't have financial catastrophe but, it did create some debt which we want to re-finance at the lowest rate possible. We sold our house and, scaled down to help our situation but, it was too recent for an equity line or loan. We pay all of our bills on time primarily through automatic billpay and, plan on retiring a couple cards once they are paid off.  Thanks for putting your money to work in small ways. ska",credit_card,Debt Payoff after Illness,949xx,CA,10.07,1.0,Aug-82,2.0,6.0,,11.0,0.0,33697.0,51.50%,35.0,f,0.0,0.0,26963.57284,8116.1,25000.0,1963.57,0.0,0.0,0.0,Apr-10,20368.36,,Apr-10,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
4735,,,3000.0,3000.0,3000.0, 60 months,19.42%,78.52,E,E3,Cushman  and  Wakefield,2 years,RENT,33996.0,Source Verified,Oct-11,Fully Paid,n,,,debt_consolidation,Payoff,071xx,NJ,3.04,1.0,Sep-06,1.0,22.0,,2.0,0.0,2265.0,70.80%,5.0,f,0.0,0.0,4304.129744,4304.13,3000.0,1304.13,0.0,0.0,0.0,Nov-14,259.64,,Aug-17,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30253,,,6000.0,6000.0,6000.0, 36 months,10.62%,195.36,B,B3,Intersections Inc.,2 years,MORTGAGE,60000.0,Not Verified,May-10,Fully Paid,n,,"  Borrower added on 05/05/10 > I am using this to pay off a credit card that currently has an APR of 19%.<br/> Borrower added on 05/05/10 > why - I am getting rid of my debt. I can afford the payments now with my current financial situation but hate the fact that I'm paying 19% on one of my credit card. Most of my debt was accrued finishing school<br/>how - My employment situation allows me to pay this loan off.<br/>budget-<br/>  mortgage      -350 <br/>  land lease    -850<br/>  utilities        -150<br/>  renter          +600<br/>  credit card   -900<br/>  student loan -200<br/>  pay check   +3200<br/>  car              0 (paid - 2005 Toyota good condition)<br/>job stability - Good. I have been on the job for 3+ years (IT). The company is doing well even in the current environment.  Company: Intersections, Inc.<br/>",credit_card,Personal Loan - Credit Card Consolidation,201xx,VA,23.38,0.0,Oct-93,1.0,,,15.0,0.0,46125.0,75.20%,35.0,f,0.0,0.0,7023.960185,7023.96,6000.0,1023.96,0.0,0.0,0.0,Feb-13,791.38,,Jun-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38888,,,2400.0,2400.0,2132.28, 36 months,11.03%,78.61,C,C1,ACS,< 1 year,RENT,50000.0,Not Verified,Apr-08,Fully Paid,n,,I need the loan to consolidate high interest credit cards into one monthly payment. I want to cancel those credit cards and I want to pay my debt off faster to prepare for buying a home.,debt_consolidation,Debt Consolidation,907xx,CA,13.82,0.0,Apr-97,0.0,78.0,,9.0,0.0,5106.0,60.80%,11.0,f,0.0,0.0,2829.118045,2505.1,2400.0,429.12,0.0,0.0,0.0,Mar-11,170.09,,Apr-18,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
