TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DISC04
TR3678,C928,FOOD,13.16,4,2024-12-19,EAST,DISC05
TRX307,C382,TOYS,37.25,6,2024-12-19,WEST,DISC02
TX5538,C164,CLOTHING,47.5,7,2024-12-19,CENTRAL,DISC01
TX1328,C228,CLOTHING,56.32,7,2024-12-19,EAST,DISC02
TRX300,C450,FOOD,12.6,7,2024-12-19,WEST,DISC02
TX3849,C566,CLOTHING,59.09,7,2024-12-19,WEST,DISC01
TR7731,C795,CLOTHING,55.18,7,2024-12-19,EAST,DISC01
TRX556,C1061,FOOD,14.12,8,2024-12-19,CENTRAL,NO_DISCOUNT
TX5872,C184,BOOKS,24.08,8,2024-12-19,EAST,DISC02
TX6257,C243,CLOTHING,51.15,8,2024-12-19,WEST,DISC01
TR3836,C528,CLOTHING,58.21,8,2024-12-19,CENTRAL,NO_DISCOUNT
TRX468,C837,TOYS,36.81,8,2024-12-19,WEST,DISC01
TR4597,C882,FOOD,12.65,8,2024-12-19,WEST,NO_DISCOUNT
TRX528,C1028,FOOD,14.36,9,2024-12-19,EAST,DISC03
TRX413,C1032,FOOD,9.0,9,2024-12-19,CENTRAL,NO_DISCOUNT
TRX307,C312,TOYS,26.0,9,2024-12-19,CENTRAL,NO_DISCOUNT
TR1523,C377,FOOD,9.0,9,2024-12-19,WEST,NO_DISCOUNT
TR1036,C831,TOYS,26.0,9,2024-12-19,WEST,DISC02
TR1796,C905,CLOTHING,58.42,9,2024-12-19,EAST,DISC05
TX3561,C208,CLOTHING,68.76,10,2024-12-19,CENTRAL,DISC03
TRX612,C258,TOYS,53.3,10,2024-12-19,CENTRAL,DISC01
TR1080,C755,FOOD,12.03,10,2024-12-19,EAST,NO_DISCOUNT
TRX672,C200,FOOD,14.71,1,2024-12-19,CENTRAL,NO_DISCOUNT
TX3163,C308,BOOKS,16.88,1,2024-12-19,WEST,DISC03
TR8224,C893,TOYS,34.98,1,2024-12-19,WEST,DISC05
TRX115,C984,FOOD,11.31,1,2024-12-19,WEST,DISC03
TR8296,C1000,CLOTHING,61.78,2,2024-12-19,CENTRAL,NO_DISCOUNT
TR8130,C407,TOYS,35.68,2,2024-12-19,WEST,DISC02
TRX510,C445,FOOD,13.14,2,2024-12-19,CENTRAL,DISC01
TR5940,C599,CLOTHING,67.39,2,2024-12-19,EAST,DISC05
TRX257,C776,TOYS,48.02,2,2024-12-19,WEST,DISC02
TR8209,C325,TOYS,30.71,3,2024-12-19,EAST,DISC02
TX0573,C411,CLOTHING,62.36,3,2024-12-19,WEST,DISC01
TR1024,C555,FOOD,15.39,3,2024-12-19,CENTRAL,DISC01
TX0699,C199,BOOKS,10.0,4,2024-12-19,EAST,DISC02
TR8795,C509,FOOD,12.43,4,2024-12-19,WEST,DISC05
TR8993,C671,FOOD,9.91,4,2024-12-19,CENTRAL,NO_DISCOUNT
TX5697,C280,CLOTHING,59.17,5,2024-12-19,CENTRAL,DISC02
TRX404,C376,TOYS,31.74,5,2024-12-19,WEST,DISC01
TR8943,C608,CLOTHING,63.08,5,2024-12-19,CENTRAL,NO_DISCOUNT
TRX304,C822,FOOD,14.74,5,2024-12-19,CENTRAL,DISC02
TRX622,C845,TOYS,39.04,5,2024-12-19,EAST,DISC01
TX1716,C914,BOOKS,19.81,5,2024-12-19,EAST,DISC03
TR8473,C945,TOYS,32.01,5,2024-12-19,EAST,DISC02
TRX324,C639,FOOD,14.03,6,2024-12-19,EAST,DISC03
TR4368,C694,CLOTHING,68.48,6,2024-12-19,EAST,DISC05
TX1495,C737,BOOKS,39.19,6,2024-12-19,EAST,DISC01
TX2951,C422,BOOKS,18.13,7,2024-12-19,EAST,NO_DISCOUNT
TR3147,C862,FOOD,14.05,7,2024-12-19,WEST,DISC01
TX0021,C242,BOOKS,18.87,8,2024-12-19,WEST,NO_DISCOUNT
TR1722,C264,FOOD,13.54,8,2024-12-19,WEST,DISC02
TX6703,C767,CLOTHING,62.18,8,2024-12-19,EAST,DISC03
TR1263,C224,CLOTHING,56.71,10,2024-12-19,EAST,DISC01
TX3991,C463,CLOTHING,52.95,10,2024-12-19,EAST,NO_DISCOUNT
TR4216,C766,TOYS,41.85,10,2024-12-19,WEST,NO_DISCOUNT
TR5092,C845,TOYS,33.75,10,2024-12-19,EAST,NO_DISCOUNT
TR6733,C494,FOOD,10.01,1,2024-12-20,WEST,DISC05
TX5104,C858,BOOKS,28.42,1,2024-12-20,WEST,DISC02
TX6584,C291,BOOKS,53.55,3,2024-12-20,CENTRAL,DISC03
TRX278,C437,FOOD,12.11,3,2024-12-20,EAST,NO_DISCOUNT
TR1035,C852,TOYS,26.0,3,2024-12-20,CENTRAL,DISC01
TRX539,C913,TOYS,26.0,3,2024-12-20,EAST,DISC03
TX4894,C614,CLOTHING,72.27,4,2024-12-20,EAST,DISC03
TR2712,C644,FOOD,10.99,4,2024-12-20,EAST,NO_DISCOUNT
TRX053,C912,TOYS,37.83,4,2024-12-20,WEST,DISC03
TX6450,C241,CLOTHING,57.68,5,2024-12-20,WEST,NO_DISCOUNT
TR8087,C713,CLOTHING,49.42,5,2024-12-20,CENTRAL,DISC02
TR8227,C112,TOYS,26.96,6,2024-12-20,CENTRAL,DISC02
TRX235,C162,TOYS,33.13,6,2024-12-20,WEST,NO_DISCOUNT
TRX164,C460,FOOD,14.0,6,2024-12-20,EAST,NO_DISCOUNT
TR5748,C1062,TOYS,46.27,7,2024-12-20,EAST,NO_DISCOUNT
TX0285,C599,CLOTHING,74.39,7,2024-12-20,CENTRAL,NO_DISCOUNT
TX3593,C765,CLOTHING,59.95,7,2024-12-20,WEST,DISC02
TX3575,C896,BOOKS,46.39,7,2024-12-20,WEST,NO_DISCOUNT
TRX130,C1078,TOYS,40.88,8,2024-12-20,CENTRAL,DISC03
TX4472,C319,CLOTHING,66.62,8,2024-12-20,WEST,DISC01
TX1357,C510,CLOTHING,64.06,8,2024-12-20,EAST,NO_DISCOUNT
TR2875,C896,CLOTHING,69.31,8,2024-12-20,CENTRAL,DISC05
TX6764,C195,CLOTHING,50.63,9,2024-12-20,EAST,DISC01
TR7432,C308,TOYS,42.16,9,2024-12-20,EAST,DISC02
TR0138,C595,FOOD,17.0,9,2024-12-20,EAST,DISC01
TRX549,C621,TOYS,44.76,9,2024-12-20,WEST,DISC01
TRX864,C1074,FOOD,17.0,10,2024-12-20,CENTRAL,NO_DISCOUNT
TRX217,C766,FOOD,15.69,10,2024-12-20,EAST,DISC03
TX5296,C831,CLOTHING,73.45,10,2024-12-20,WEST,DISC02
TR4567,C1046,TOYS,29.99,1,2024-12-20,EAST,DISC02
TRX683,C551,FOOD,10.69,1,2024-12-20,EAST,DISC01
TRX594,C791,FOOD,16.62,1,2024-12-20,WEST,DISC02
TR7957,C1088,FOOD,9.23,2,2024-12-20,CENTRAL,DISC02
TX6227,C345,BOOKS,44.81,2,2024-12-20,WEST,NO_DISCOUNT
TR6737,C383,TOYS,40.97,2,2024-12-20,WEST,NO_DISCOUNT
TRX580,C552,TOYS,45.52,2,2024-12-20,EAST,NO_DISCOUNT
TR0017,C575,CLOTHING,40.53,2,2024-12-20,WEST,DISC01
TR1012,C814,TOYS,29.82,2,2024-12-20,EAST,NO_DISCOUNT
TR7337,C914,TOYS,38.97,2,2024-12-20,EAST,NO_DISCOUNT
TRX120,C120,FOOD,12.62,3,2024-12-20,CENTRAL,NO_DISCOUNT
TX3697,C369,CLOTHING,69.06,3,2024-12-20,EAST,NO_DISCOUNT
TX6379,C682,BOOKS,10.31,3,2024-12-20,WEST,DISC01
TR9000,C762,CLOTHING,52.1,3,2024-12-20,WEST,DISC02
TX2087,C183,CLOTHING,45.03,4,2024-12-20,WEST,DISC01
TR6159,C524,TOYS,41.57,4,2024-12-20,EAST,DISC02
TR4786,C623,CLOTHING,65.56,4,2024-12-20,CENTRAL,DISC01
TRX665,C644,TOYS,27.52,4,2024-12-20,WEST,DISC01
TX3313,C788,BOOKS,10.0,4,2024-12-20,CENTRAL,DISC01
TR2629,C138,FOOD,13.88,5,2024-12-20,WEST,DISC02
TX0218,C154,CLOTHING,54.77,5,2024-12-20,CENTRAL,NO_DISCOUNT
TX6752,C805,CLOTHING,57.31,5,2024-12-20,EAST,DISC02
TRX569,C326,FOOD,9.0,6,2024-12-20,CENTRAL,NO_DISCOUNT
TX4886,C445,BOOKS,39.37,6,2024-12-20,WEST,NO_DISCOUNT
TRX146,C733,FOOD,11.73,6,2024-12-20,CENTRAL,DISC02
TX4553,C904,BOOKS,42.3,6,2024-12-20,WEST,DISC03
TRX327,C982,FOOD,12.54,6,2024-12-20,EAST,NO_DISCOUNT
TX3048,C1068,BOOKS,10.0,7,2024-12-20,CENTRAL,DISC01
TR8729,C260,CLOTHING,76.47,7,2024-12-20,WEST,DISC01
TRX360,C1034,FOOD,12.23,8,2024-12-20,CENTRAL,DISC02
TR1347,C271,CLOTHING,47.09,8,2024-12-20,CENTRAL,DISC05
TR8405,C1085,FOOD,11.33,9,2024-12-20,EAST,DISC05
TR0032,C667,FOOD,12.11,9,2024-12-20,EAST,DISC05
TX1173,C872,CLOTHING,50.48,9,2024-12-20,CENTRAL,DISC02
TR3543,C1067,TOYS,36.49,10,2024-12-20,CENTRAL,NO_DISCOUNT
TR6481,C366,TOYS,33.78,10,2024-12-20,CENTRAL,DISC01
TR0364,C437,FOOD,16.1,10,2024-12-20,CENTRAL,DISC05
TR8792,C488,FOOD,14.42,10,2024-12-20,CENTRAL,DISC01
TR1620,C612,CLOTHING,53.64,10,2024-12-20,CENTRAL,DISC02
TR0703,C158,FOOD,12.44,1,2024-12-21,WEST,DISC01
TR5086,C248,FOOD,14.51,1,2024-12-21,WEST,DISC02
TRX686,C331,FOOD,11.55,2,2024-12-21,EAST,DISC01
TX0398,C618,BOOKS,24.42,2,2024-12-21,WEST,DISC03
TR6991,C1007,TOYS,38.35,3,2024-12-21,WEST,NO_DISCOUNT
TR1159,C280,CLOTHING,66.51,3,2024-12-21,WEST,DISC02
TRX350,C464,TOYS,54.09,3,2024-12-21,EAST,DISC01
TX3800,C832,BOOKS,11.61,3,2024-12-21,CENTRAL,NO_DISCOUNT
TR0922,C867,TOYS,39.86,3,2024-12-21,WEST,DISC02
TX3688,C129,CLOTHING,70.02,4,2024-12-21,CENTRAL,DISC02
TX4868,C180,CLOTHING,56.15,4,2024-12-21,EAST,DISC01
TX5515,C901,BOOKS,42.31,4,2024-12-21,CENTRAL,DISC02
TR3621,C1053,CLOTHING,84.74,5,2024-12-21,WEST,NO_DISCOUNT
TR1020,C1058,FOOD,11.15,5,2024-12-21,EAST,DISC05
TR0486,C184,FOOD,10.58,5,2024-12-21,WEST,DISC02
TRX631,C505,TOYS,26.0,5,2024-12-21,WEST,DISC01
TX4901,C153,BOOKS,40.64,6,2024-12-21,CENTRAL,DISC02
TRX292,C384,TOYS,32.37,6,2024-12-21,WEST,DISC03
TR7263,C795,FOOD,17.0,6,2024-12-21,EAST,DISC05
TR5120,C271,TOYS,36.02,7,2024-12-21,CENTRAL,DISC01
TRX263,C660,TOYS,32.53,8,2024-12-21,EAST,NO_DISCOUNT
TR7963,C854,FOOD,13.5,8,2024-12-21,WEST,DISC01
TX0053,C882,CLOTHING,64.67,8,2024-12-21,WEST,DISC03
TR8928,C1052,FOOD,9.91,9,2024-12-21,WEST,DISC01
TR3739,C123,TOYS,29.53,9,2024-12-21,WEST,DISC01
TR5208,C990,TOYS,26.0,9,2024-12-21,EAST,DISC02
TR8060,C234,TOYS,34.7,10,2024-12-21,CENTRAL,NO_DISCOUNT
TRX489,C588,FOOD,14.91,10,2024-12-21,WEST,NO_DISCOUNT
TX2987,C918,BOOKS,22.53,10,2024-12-21,CENTRAL,DISC03
TR1603,C357,TOYS,26.85,1,2024-12-21,WEST,DISC02
TX0046,C400,CLOTHING,52.33,1,2024-12-21,WEST,DISC01
TR4506,C519,CLOTHING,61.9,1,2024-12-21,CENTRAL,DISC02
TR4035,C179,CLOTHING,57.84,2,2024-12-21,WEST,DISC02
TX3707,C719,CLOTHING,54.53,2,2024-12-21,CENTRAL,DISC01
TX4930,C877,CLOTHING,55.65,2,2024-12-21,CENTRAL,DISC01
TX2908,C948,BOOKS,20.44,2,2024-12-21,EAST,DISC03
TX0395,C135,CLOTHING,54.69,3,2024-12-21,CENTRAL,DISC01
TR5239,C243,FOOD,14.6,3,2024-12-21,WEST,DISC05
TX0940,C347,CLOTHING,67.46,3,2024-12-21,EAST,DISC02
TX0153,C959,BOOKS,10.0,3,2024-12-21,EAST,DISC03
TR2514,C142,CLOTHING,58.1,4,2024-12-21,EAST,DISC05
TX1649,C287,BOOKS,10.0,4,2024-12-21,EAST,DISC03
TR5478,C429,CLOTHING,74.16,4,2024-12-21,WEST,DISC02
TR5056,C688,FOOD,9.0,4,2024-12-21,EAST,DISC02
TRX579,C785,FOOD,17.0,4,2024-12-21,WEST,DISC03
TRX348,C855,FOOD,12.74,4,2024-12-21,CENTRAL,DISC02
TR6406,C863,CLOTHING,73.65,4,2024-12-21,EAST,DISC01
TX3699,C970,CLOTHING,49.11,4,2024-12-21,WEST,DISC02
TR8899,C1084,CLOTHING,57.46,5,2024-12-21,EAST,DISC02
TRX391,C959,TOYS,39.76,5,2024-12-21,CENTRAL,DISC02
TR2320,C307,CLOTHING,57.88,6,2024-12-21,CENTRAL,NO_DISCOUNT
TRX785,C500,FOOD,17.0,6,2024-12-21,CENTRAL,DISC02
TR0860,C795,FOOD,12.71,6,2024-12-21,EAST,DISC05
TX4774,C940,BOOKS,27.79,6,2024-12-21,CENTRAL,DISC03
TRX874,C656,TOYS,37.33,7,2024-12-21,EAST,NO_DISCOUNT
TRX451,C811,FOOD,12.73,7,2024-12-21,CENTRAL,DISC02
TRX450,C251,TOYS,31.96,8,2024-12-21,EAST,DISC03
TRX640,C514,TOYS,46.75,8,2024-12-21,CENTRAL,DISC02
TRX396,C566,FOOD,12.83,8,2024-12-21,CENTRAL,DISC03
TRX119,C632,TOYS,29.26,8,2024-12-21,WEST,DISC02
TX4209,C834,BOOKS,37.55,8,2024-12-21,WEST,DISC02
TR5127,C137,CLOTHING,47.64,9,2024-12-21,CENTRAL,DISC01
TR1279,C777,TOYS,47.53,9,2024-12-21,WEST,DISC01
TR3791,C804,FOOD,13.03,9,2024-12-21,EAST,NO_DISCOUNT
TR6492,C904,TOYS,43.42,9,2024-12-21,WEST,DISC01
TRX550,C991,FOOD,12.74,9,2024-12-21,CENTRAL,DISC01
TRX381,C1042,TOYS,39.29,10,2024-12-21,CENTRAL,DISC01
TR1158,C498,TOYS,39.27,10,2024-12-21,WEST,DISC02
TRX512,C472,FOOD,10.88,1,2024-12-22,EAST,DISC02
TRX767,C523,FOOD,12.36,1,2024-12-22,EAST,DISC03
TR4237,C877,FOOD,12.9,1,2024-12-22,WEST,DISC05
TR3191,C1042,FOOD,10.95,2,2024-12-22,EAST,DISC02
TRX366,C739,FOOD,12.0,2,2024-12-22,WEST,DISC01
TR3112,C916,CLOTHING,50.23,2,2024-12-22,WEST,NO_DISCOUNT
TR4948,C964,TOYS,41.87,2,2024-12-22,EAST,NO_DISCOUNT
TX0276,C1049,BOOKS,17.82,3,2024-12-22,CENTRAL,DISC03
TR7792,C283,CLOTHING,61.57,3,2024-12-22,EAST,DISC02
TR8560,C355,FOOD,11.26,3,2024-12-22,WEST,DISC05
TX3793,C410,BOOKS,28.49,3,2024-12-22,EAST,DISC03
TR7918,C425,FOOD,13.4,4,2024-12-22,CENTRAL,DISC02
TX6929,C758,BOOKS,49.07,4,2024-12-22,WEST,DISC01
TRX110,C378,TOYS,39.76,5,2024-12-22,EAST,NO_DISCOUNT
TX5059,C909,CLOTHING,80.24,6,2024-12-22,WEST,DISC03
TR5869,C117,TOYS,29.56,7,2024-12-22,CENTRAL,DISC01
TRX291,C481,TOYS,35.58,7,2024-12-22,EAST,DISC03
TR4322,C222,CLOTHING,64.7,8,2024-12-22,CENTRAL,NO_DISCOUNT
TR4841,C728,TOYS,35.97,8,2024-12-22,WEST,DISC01
TR0450,C816,FOOD,12.67,8,2024-12-22,CENTRAL,DISC05
TX5120,C129,BOOKS,15.37,10,2024-12-22,WEST,NO_DISCOUNT
TR3842,C396,FOOD,12.26,1,2024-12-22,EAST,DISC05
TR4478,C756,FOOD,12.98,1,2024-12-22,EAST,DISC05
TR5691,C1038,CLOTHING,40.0,2,2024-12-22,CENTRAL,NO_DISCOUNT
TRX323,C279,TOYS,31.34,2,2024-12-22,WEST,DISC03
TRX162,C284,FOOD,16.2,2,2024-12-22,EAST,DISC02
TR8568,C315,TOYS,44.4,2,2024-12-22,EAST,DISC01
TRX610,C331,TOYS,26.0,2,2024-12-22,CENTRAL,NO_DISCOUNT
TRX236,C1023,FOOD,13.67,3,2024-12-22,WEST,DISC01
TRX526,C730,TOYS,32.5,3,2024-12-22,CENTRAL,DISC01
TR3182,C773,FOOD,9.0,3,2024-12-22,CENTRAL,DISC02
TR5385,C894,TOYS,38.63,3,2024-12-22,WEST,DISC01
TR6545,C171,FOOD,13.87,4,2024-12-22,CENTRAL,NO_DISCOUNT
TR7668,C230,CLOTHING,46.74,4,2024-12-22,WEST,NO_DISCOUNT
TR1258,C235,FOOD,15.43,4,2024-12-22,EAST,DISC05
TR7803,C298,FOOD,15.16,4,2024-12-22,EAST,DISC05
TR2688,C206,FOOD,15.87,5,2024-12-22,WEST,DISC05
TX6807,C224,BOOKS,10.0,5,2024-12-22,CENTRAL,NO_DISCOUNT
TR7889,C841,TOYS,29.95,5,2024-12-22,EAST,NO_DISCOUNT
TRX151,C1000,TOYS,48.06,6,2024-12-22,EAST,NO_DISCOUNT
TR2973,C701,CLOTHING,66.7,6,2024-12-22,EAST,DISC02
TX6006,C708,CLOTHING,41.91,6,2024-12-22,WEST,DISC02
TX3416,C859,CLOTHING,56.66,6,2024-12-22,EAST,NO_DISCOUNT
TX2161,C923,CLOTHING,65.35,6,2024-12-22,CENTRAL,DISC03
TR1402,C102,TOYS,41.2,7,2024-12-22,EAST,DISC05
TX1678,C329,BOOKS,40.05,8,2024-12-22,WEST,DISC03
TX3320,C336,BOOKS,18.74,8,2024-12-22,EAST,NO_DISCOUNT
TR4688,C354,FOOD,17.0,8,2024-12-22,EAST,NO_DISCOUNT
TX5702,C554,CLOTHING,59.24,8,2024-12-22,CENTRAL,DISC03
TX4387,C652,CLOTHING,60.92,8,2024-12-22,EAST,NO_DISCOUNT
TR5736,C744,CLOTHING,65.54,8,2024-12-22,EAST,DISC05
TR4589,C311,FOOD,15.48,9,2024-12-22,CENTRAL,DISC02
TX0691,C445,CLOTHING,48.02,9,2024-12-22,CENTRAL,DISC01
TR6313,C643,TOYS,36.81,9,2024-12-22,EAST,DISC02
TRX614,C975,FOOD,14.54,9,2024-12-22,CENTRAL,DISC03
TRX407,C188,TOYS,43.91,10,2024-12-22,CENTRAL,NO_DISCOUNT
TRX336,C552,TOYS,54.36,10,2024-12-22,EAST,DISC01
TR7583,C661,CLOTHING,48.71,10,2024-12-22,CENTRAL,DISC05
TR2204,C748,CLOTHING,76.02,10,2024-12-22,CENTRAL,DISC01
TR1354,C806,TOYS,47.34,10,2024-12-22,CENTRAL,DISC05
TRX392,C953,FOOD,10.38,10,2024-12-22,EAST,NO_DISCOUNT
TR4247,C279,FOOD,10.94,1,2024-12-23,WEST,DISC01
TR7970,C494,TOYS,48.21,1,2024-12-23,WEST,NO_DISCOUNT
TR6848,C787,TOYS,45.09,1,2024-12-23,CENTRAL,DISC02
TR6172,C868,TOYS,39.32,2,2024-12-23,WEST,NO_DISCOUNT
TRX645,C991,TOYS,30.47,2,2024-12-23,CENTRAL,DISC03
TX5957,C707,CLOTHING,58.37,3,2024-12-23,WEST,DISC01
TRX995,C816,FOOD,12.71,3,2024-12-23,EAST,DISC02
TRX685,C312,FOOD,11.12,4,2024-12-23,WEST,DISC02
TR8145,C595,TOYS,41.3,4,2024-12-23,CENTRAL,NO_DISCOUNT
TR8302,C631,CLOTHING,85.62,4,2024-12-23,EAST,DISC05
TR1313,C737,CLOTHING,47.87,4,2024-12-23,EAST,DISC01
TX1120,C817,CLOTHING,43.05,4,2024-12-23,WEST,DISC01
TR5340,C105,TOYS,30.82,5,2024-12-23,EAST,NO_DISCOUNT
TRX164,C199,TOYS,46.14,5,2024-12-23,EAST,DISC01
TR2660,C462,TOYS,33.27,5,2024-12-23,CENTRAL,DISC02
TRX556,C530,TOYS,31.77,5,2024-12-23,EAST,NO_DISCOUNT
TR6742,C189,FOOD,13.92,6,2024-12-23,CENTRAL,DISC02
TRX160,C241,FOOD,13.9,6,2024-12-23,WEST,DISC01
TX4911,C947,BOOKS,27.22,6,2024-12-23,WEST,NO_DISCOUNT
TRX322,C254,TOYS,26.0,7,2024-12-23,WEST,DISC02
TRX679,C489,TOYS,32.88,7,2024-12-23,EAST,NO_DISCOUNT
TRX561,C909,TOYS,45.18,7,2024-12-23,CENTRAL,DISC02
TX2274,C1048,BOOKS,10.0,8,2024-12-23,CENTRAL,DISC02
TX6151,C164,CLOTHING,67.46,8,2024-12-23,EAST,NO_DISCOUNT
TRX534,C296,TOYS,36.05,8,2024-12-23,EAST,NO_DISCOUNT
TX2489,C248,CLOTHING,48.08,9,2024-12-23,WEST,DISC01
TRX581,C391,TOYS,30.06,9,2024-12-23,EAST,DISC01
TR7775,C244,FOOD,16.15,10,2024-12-23,EAST,DISC05
TRX496,C437,TOYS,26.0,10,2024-12-23,CENTRAL,DISC01
TRX267,C230,TOYS,27.83,1,2024-12-23,WEST,DISC02
TR3977,C299,FOOD,12.37,1,2024-12-23,CENTRAL,DISC02
TRX691,C516,TOYS,35.55,1,2024-12-23,EAST,NO_DISCOUNT
TR4696,C808,TOYS,46.15,1,2024-12-23,WEST,DISC01
TRX488,C809,TOYS,61.98,1,2024-12-23,CENTRAL,NO_DISCOUNT
TX6177,C844,CLOTHING,67.14,1,2024-12-23,CENTRAL,DISC01
TRX157,C916,FOOD,9.0,1,2024-12-23,EAST,DISC01
TR7557,C264,FOOD,15.32,2,2024-12-23,CENTRAL,NO_DISCOUNT
TR4539,C311,FOOD,12.44,2,2024-12-23,CENTRAL,DISC02
TRX140,C314,TOYS,31.86,2,2024-12-23,EAST,NO_DISCOUNT
TRX668,C419,TOYS,26.0,2,2024-12-23,CENTRAL,DISC01
TR0095,C490,CLOTHING,61.42,2,2024-12-23,CENTRAL,DISC05
TX6791,C680,BOOKS,17.43,2,2024-12-23,EAST,NO_DISCOUNT
TR3468,C739,FOOD,14.42,2,2024-12-23,EAST,DISC02
TX5880,C297,CLOTHING,76.5,3,2024-12-23,EAST,NO_DISCOUNT
TR4200,C575,FOOD,14.43,3,2024-12-23,WEST,DISC02
TRX306,C116,TOYS,42.04,4,2024-12-23,WEST,DISC03
TR6018,C715,FOOD,13.64,4,2024-12-23,EAST,DISC01
TX6544,C981,CLOTHING,51.45,4,2024-12-23,EAST,DISC03
TR6612,C306,CLOTHING,49.04,5,2024-12-23,WEST,DISC02
TRX151,C442,TOYS,29.11,5,2024-12-23,CENTRAL,DISC03
TRX698,C719,FOOD,16.7,5,2024-12-23,EAST,DISC01
TX5499,C870,CLOTHING,46.47,5,2024-12-23,EAST,DISC02
TR2903,C881,CLOTHING,54.62,5,2024-12-23,CENTRAL,NO_DISCOUNT
TRX606,C960,TOYS,26.0,5,2024-12-23,CENTRAL,DISC03
TRX659,C202,TOYS,36.32,6,2024-12-23,WEST,DISC01
TRX610,C371,FOOD,11.71,6,2024-12-23,CENTRAL,DISC02
TX3637,C557,BOOKS,37.45,6,2024-12-23,EAST,NO_DISCOUNT
TRX390,C580,FOOD,11.38,6,2024-12-23,WEST,NO_DISCOUNT
TR7308,C585,FOOD,12.22,7,2024-12-23,WEST,NO_DISCOUNT
TRX315,C918,FOOD,10.48,7,2024-12-23,CENTRAL,DISC03
TR1889,C993,TOYS,30.26,7,2024-12-23,EAST,DISC01
TRX459,C1050,TOYS,31.56,8,2024-12-23,EAST,DISC01
TX1645,C514,BOOKS,19.08,9,2024-12-23,WEST,NO_DISCOUNT
TR0748,C718,FOOD,11.71,9,2024-12-23,CENTRAL,DISC02
TR7535,C688,FOOD,12.48,10,2024-12-23,EAST,DISC05
TX2874,C760,CLOTHING,73.45,10,2024-12-23,CENTRAL,DISC02
TR1186,C795,TOYS,37.11,10,2024-12-23,CENTRAL,DISC05
TR6091,C823,FOOD,10.36,10,2024-12-23,WEST,DISC01
TRX295,C827,FOOD,11.36,10,2024-12-23,EAST,DISC02
TX2962,C890,BOOKS,24.51,10,2024-12-23,EAST,NO_DISCOUNT
TRX243,C203,FOOD,12.76,1,2024-12-24,EAST,DISC01
TR0857,C377,TOYS,42.75,1,2024-12-24,WEST,DISC05
TX5251,C608,CLOTHING,77.18,1,2024-12-24,WEST,DISC02
TR5867,C260,CLOTHING,77.25,2,2024-12-24,EAST,NO_DISCOUNT
TR5957,C474,CLOTHING,65.45,2,2024-12-24,CENTRAL,DISC05
TR0007,C683,TOYS,27.72,2,2024-12-24,WEST,DISC05
TR6272,C714,FOOD,15.29,2,2024-12-24,CENTRAL,DISC05
TRX339,C937,FOOD,13.85,2,2024-12-24,WEST,NO_DISCOUNT
TR2381,C1022,CLOTHING,76.23,3,2024-12-24,CENTRAL,DISC01
TRX331,C304,TOYS,26.0,3,2024-12-24,WEST,DISC02
TR1726,C412,CLOTHING,65.99,3,2024-12-24,EAST,DISC05
TR3281,C481,TOYS,32.26,3,2024-12-24,CENTRAL,NO_DISCOUNT
TX4603,C882,CLOTHING,54.04,3,2024-12-24,CENTRAL,NO_DISCOUNT
TR7036,C1046,TOYS,28.9,4,2024-12-24,WEST,DISC02
TX3799,C491,BOOKS,13.5,4,2024-12-24,WEST,DISC02
TX4954,C819,BOOKS,17.64,4,2024-12-24,EAST,NO_DISCOUNT
TRX371,C152,TOYS,46.03,5,2024-12-24,WEST,NO_DISCOUNT
TRX568,C817,FOOD,10.47,5,2024-12-24,CENTRAL,DISC02
TX1906,C824,BOOKS,32.73,5,2024-12-24,WEST,NO_DISCOUNT
TRX668,C976,FOOD,15.98,5,2024-12-24,WEST,DISC03
TX6570,C507,BOOKS,27.28,6,2024-12-24,EAST,DISC01
TR7081,C892,TOYS,28.64,6,2024-12-24,WEST,DISC05
TR5651,C971,CLOTHING,81.52,6,2024-12-24,EAST,DISC02
TX1531,C180,BOOKS,10.0,7,2024-12-24,WEST,DISC03
TX5922,C327,BOOKS,29.62,7,2024-12-24,EAST,NO_DISCOUNT
TX3442,C449,CLOTHING,64.87,7,2024-12-24,WEST,DISC03
TR3597,C572,FOOD,12.67,7,2024-12-24,EAST,DISC01
TR2607,C644,FOOD,17.0,7,2024-12-24,EAST,DISC05
TRX627,C783,TOYS,37.62,7,2024-12-24,CENTRAL,DISC01
TR1261,C909,FOOD,17.0,7,2024-12-24,WEST,NO_DISCOUNT
TRX264,C283,FOOD,15.27,8,2024-12-24,WEST,DISC02
TR3146,C328,TOYS,37.55,8,2024-12-24,WEST,NO_DISCOUNT
TRX659,C767,TOYS,31.59,9,2024-12-24,CENTRAL,DISC03
TX5844,C348,BOOKS,38.71,10,2024-12-24,EAST,DISC01
TR0321,C395,CLOTHING,51.99,10,2024-12-24,WEST,DISC05
TRX130,C570,TOYS,36.76,10,2024-12-24,EAST,DISC01
TR3142,C106,CLOTHING,59.01,1,2024-12-24,WEST,NO_DISCOUNT
TR1714,C243,TOYS,49.34,1,2024-12-24,CENTRAL,DISC05
TR1224,C507,FOOD,13.26,1,2024-12-24,WEST,DISC05
TRX238,C606,TOYS,33.78,1,2024-12-24,WEST,DISC03
TX2050,C653,CLOTHING,56.14,1,2024-12-24,WEST,DISC01
