TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DiscountCode
T49001,C800,HOME,87.16,7,2024-02-12,Central,
T49002,C487,TOYS,44.05,5,2024-12-16,West,DISC02
T49003,C566,HOME,108.11,2,2024-09-04,East,
T49004,C487,TOYS,56.83,4,2024-06-09,West,DISC01
T49005,C447,TOYS,39.04,5,2024-02-24,West,DISC05
T49006,C964,FOOD,10.45,8,2024-08-06,East,DISC05
T49007,C931,CLOTHING,43.96,1,2024-06-22,East,DISC02
T49008,C1068,ELECTRONICS,173.51,8,2024-07-20,Central,DISC05
T49009,C706,HOME,104.63,6,2024-01-26,West,DISC01
T49010,C364,FOOD,14.34,4,2024-01-20,West,DISC05
T49011,C442,FOOD,13.36,9,2024-04-01,West,DISC02
T49012,C201,BOOKS,42.6,2,2024-09-14,East,
T49013,C634,FOOD,13.57,8,2024-12-05,Central,DISC02
T49014,C288,TOYS,26.0,8,2024-07-08,East,DISC05
T49015,C319,BOOKS,21.97,5,2024-02-24,East,DISC01
T49016,C1004,ELECTRONICS,211.4,5,2024-02-04,West,DISC05
T49017,C584,FOOD,9.0,1,2024-07-09,East,
T49018,C258,BOOKS,17.78,6,2024-03-17,East,DISC02
T49019,C490,BOOKS,56.08,9,2024-09-21,Central,DISC05
T49020,C297,CLOTHING,63.36,10,2024-03-21,Central,DISC02
T49021,C302,CLOTHING,78.16,5,2024-04-10,East,DISC02
T49022,C770,FOOD,13.68,6,2024-08-06,West,DISC05
T49023,C170,ELECTRONICS,132.22,3,2024-07-23,West,DISC02
T49024,C152,HOME,123.51,7,2024-08-25,East,
T49025,C962,FOOD,13.64,6,2024-01-01,West,DISC02
T49026,C1071,TOYS,26.0,5,2024-05-13,West,DISC02
T49027,C242,CLOTHING,78.14,2,2024-06-09,Central,DISC01
T49028,C299,HOME,110.17,6,2024-05-08,East,DISC02
T49029,C923,CLOTHING,46.51,7,2024-03-31,West,
T49030,C518,FOOD,11.45,7,2024-03-14,West,DISC01
T49031,C738,ELECTRONICS,300.25,9,2024-09-11,West,DISC05
T49032,C855,FOOD,12.48,7,2024-01-13,Central,DISC02
T49033,C1071,TOYS,27.38,6,2024-07-13,West,DISC02
T49034,C789,HOME,110.34,8,2024-12-10,West,DISC01
T49035,C101,HOME,101.38,10,2024-08-07,Central,DISC05
T49036,C965,BOOKS,12.86,5,2024-05-26,East,DISC05
T49037,C822,HOME,111.66,6,2024-04-13,Central,
T49038,C616,CLOTHING,59.71,1,2024-05-17,Central,DISC02
T49039,C140,BOOKS,10.0,5,2024-07-13,East,DISC02
T49040,C521,TOYS,37.62,9,2024-08-14,East,DISC02
T49041,C492,ELECTRONICS,199.37,9,2024-08-03,West,DISC05
T49042,C375,ELECTRONICS,156.7,2,2024-11-21,East,DISC01
T49043,C705,CLOTHING,75.12,5,2024-09-19,West,
T49044,C390,FOOD,9.0,10,2024-03-04,East,
T49045,C576,TOYS,47.84,9,2024-08-16,East,DISC02
T49046,C700,FOOD,15.32,1,2024-06-13,Central,DISC01
T49047,C258,CLOTHING,67.71,1,2024-04-09,West,DISC02
T49048,C922,TOYS,26.0,1,2024-09-02,West,
T49049,C732,TOYS,37.3,9,2024-09-22,Central,DISC01
T49050,C256,TOYS,40.4,5,2024-03-06,East,
T49051,C931,HOME,75.25,3,2024-06-23,Central,DISC05
T49052,C518,TOYS,38.77,7,2024-02-17,East,DISC05
T49053,C510,CLOTHING,68.38,5,2024-06-18,Central,DISC01
T49054,C130,TOYS,33.6,5,2024-07-18,East,
T49055,C792,FOOD,15.42,9,2024-07-25,West,DISC02
T49056,C1069,ELECTRONICS,239.55,2,2024-11-02,Central,DISC05
T49057,C827,CLOTHING,52.38,6,2024-01-09,Central,DISC01
T49058,C240,HOME,120.11,1,2024-07-22,East,DISC01
T49059,C437,ELECTRONICS,174.84,10,2024-02-06,Central,DISC01
T49060,C120,TOYS,44.0,2,2024-11-30,East,
T49061,C302,TOYS,26.0,4,2024-08-03,West,DISC01
T49062,C191,CLOTHING,47.3,6,2024-01-18,East,DISC01
T49063,C627,ELECTRONICS,144.72,5,2024-09-27,West,DISC02
T49064,C1018,CLOTHING,68.83,2,2024-06-05,Central,DISC02
T49065,C1062,HOME,102.43,8,2024-03-10,Central,DISC02
T49066,C463,HOME,75.25,10,2024-06-16,West,DISC01
T49067,C306,TOYS,45.88,4,2024-09-16,Central,DISC05
T49068,C990,CLOTHING,75.73,9,2024-01-29,Central,DISC05
T49069,C195,ELECTRONICS,197.08,5,2024-08-18,West,DISC02
T49070,C277,CLOTHING,56.07,7,2024-03-03,West,
T49071,C520,FOOD,13.86,10,2024-10-05,East,
T49072,C202,HOME,86.94,4,2024-09-24,Central,DISC05
T49073,C402,CLOTHING,77.75,4,2024-11-29,East,DISC05
T49074,C476,HOME,101.36,8,2024-06-08,Central,DISC02
T49075,C934,BOOKS,42.31,3,2024-07-25,West,DISC01
T49076,C858,CLOTHING,85.1,9,2024-07-30,Central,DISC02
T49077,C757,ELECTRONICS,169.0,3,2024-10-26,East,
T49078,C555,HOME,124.96,7,2024-05-30,East,DISC05
T49079,C719,HOME,127.7,4,2024-11-03,East,DISC05
T49080,C361,BOOKS,27.43,10,2024-06-19,East,DISC05
T49081,C781,TOYS,26.0,10,2024-01-20,West,
T49082,C231,HOME,92.91,9,2024-02-08,West,
T49083,C855,FOOD,10.76,6,2024-04-16,East,DISC05
T49084,C468,HOME,103.87,8,2024-02-21,Central,
T49085,C591,FOOD,17.0,9,2024-01-28,East,
T49086,C712,FOOD,13.75,6,2024-12-29,East,DISC01
T49087,C271,CLOTHING,77.73,2,2024-08-11,Central,DISC02
T49088,C266,BOOKS,21.05,1,2024-09-05,West,DISC02
T49089,C781,FOOD,12.74,8,2024-12-07,East,
T49090,C415,CLOTHING,56.9,6,2024-10-04,Central,
T49091,C107,BOOKS,43.97,7,2024-11-14,East,
T49092,C184,CLOTHING,67.3,10,2024-02-14,East,
T49093,C921,CLOTHING,64.22,8,2024-07-13,Central,DISC02
T49094,C536,HOME,80.58,2,2024-12-25,Central,DISC01
T49095,C1045,CLOTHING,79.82,10,2024-12-23,East,DISC02
T49096,C648,CLOTHING,71.99,6,2024-08-09,West,DISC02
T49097,C891,CLOTHING,52.0,1,2024-12-02,West,DISC01
T49098,C945,ELECTRONICS,285.07,6,2024-03-20,East,DISC05
T49099,C589,ELECTRONICS,220.94,6,2024-06-05,West,
T49100,C1016,CLOTHING,58.52,7,2024-07-23,Central,DISC05
T49101,C930,BOOKS,17.19,4,2024-10-30,West,DISC05
T49102,C728,CLOTHING,60.51,3,2024-01-21,East,
T49103,C204,TOYS,26.0,5,2024-02-29,West,DISC01
T49104,C1013,TOYS,35.21,10,2024-02-09,West,DISC01
T49105,C303,CLOTHING,81.68,9,2024-02-05,Central,DISC05
T49106,C187,TOYS,35.04,6,2024-11-02,Central,
T49107,C861,HOME,84.14,9,2024-05-06,West,DISC01
T49108,C514,ELECTRONICS,134.37,10,2024-08-25,West,DISC02
T49109,C494,TOYS,31.64,4,2024-02-06,West,DISC02
T49110,C260,TOYS,26.0,3,2024-02-21,Central,DISC02
T49111,C545,BOOKS,10.0,2,2024-05-27,West,DISC02
T49112,C971,BOOKS,21.7,5,2024-03-19,East,
T49113,C985,CLOTHING,46.21,1,2024-01-30,Central,DISC01
T49114,C927,CLOTHING,58.37,7,2024-03-23,Central,DISC02
T49115,C158,BOOKS,28.49,3,2024-11-17,Central,DISC05
T49116,C906,HOME,111.39,6,2024-04-18,East,DISC02
T49117,C346,ELECTRONICS,229.19,7,2024-12-24,Central,DISC05
T49118,C674,HOME,81.26,4,2024-06-30,West,DISC02
T49119,C486,FOOD,13.63,1,2024-09-18,West,
T49120,C132,BOOKS,29.35,8,2024-06-26,West,DISC02
T49121,C137,CLOTHING,61.05,7,2024-02-29,West,DISC02
T49122,C806,CLOTHING,47.21,10,2024-05-21,East,
T49123,C422,CLOTHING,53.08,6,2024-03-23,Central,DISC05
T49124,C317,HOME,130.0,10,2024-01-10,East,DISC02
T49125,C412,ELECTRONICS,117.23,3,2024-06-26,East,DISC05
T49126,C671,ELECTRONICS,198.3,2,2024-01-27,East,DISC01
T49127,C181,HOME,109.05,10,2024-12-01,West,
T49128,C259,FOOD,17.0,8,2024-10-28,Central,
T49129,C967,BOOKS,10.0,2,2024-03-29,West,
T49130,C668,CLOTHING,54.89,8,2024-08-26,West,DISC02
T49131,C696,CLOTHING,51.54,1,2024-07-12,West,
T49132,C265,TOYS,41.36,3,2024-05-24,West,DISC02
T49133,C660,ELECTRONICS,257.85,2,2024-06-12,West,DISC05
T49134,C413,BOOKS,18.46,5,2024-01-21,East,DISC02
T49135,C682,FOOD,14.75,8,2024-01-31,East,
T49136,C417,BOOKS,15.13,7,2024-03-12,Central,DISC05
T49137,C693,TOYS,26.0,3,2024-09-14,East,DISC05
T49138,C924,TOYS,40.27,3,2024-09-10,Central,DISC05
T49139,C1054,BOOKS,39.34,8,2024-10-06,East,
T49140,C215,ELECTRONICS,178.69,9,2024-07-02,Central,DISC05
T49141,C841,FOOD,9.0,1,2024-03-14,West,DISC02
T49142,C1061,TOYS,53.77,5,2024-01-13,West,
T49143,C437,FOOD,13.99,2,2024-08-01,Central,DISC02
T49144,C252,HOME,104.2,6,2024-07-22,Central,DISC05
T49145,C724,HOME,79.0,3,2024-01-19,East,DISC05
T49146,C397,CLOTHING,53.81,8,2024-11-02,West,DISC02
T49147,C718,CLOTHING,57.71,5,2024-05-05,East,DISC01
T49148,C1047,HOME,88.01,5,2024-05-02,Central,DISC05
T49149,C289,CLOTHING,70.13,9,2024-05-19,East,
T49150,C935,ELECTRONICS,248.74,5,2024-08-12,Central,
T49151,C175,CLOTHING,58.58,8,2024-05-25,West,DISC02
T49152,C852,HOME,112.72,1,2024-02-13,West,DISC02
T49153,C271,ELECTRONICS,87.33,10,2024-11-15,West,
T49154,C281,HOME,96.04,2,2024-02-22,East,
T49155,C1036,BOOKS,10.0,2,2024-06-13,West,DISC05
T49156,C940,CLOTHING,70.23,1,2024-10-11,East,DISC02
T49157,C370,CLOTHING,61.79,1,2024-07-28,West,DISC01
T49158,C880,ELECTRONICS,259.66,2,2024-01-08,West,DISC02
T49159,C828,ELECTRONICS,319.05,5,2024-11-15,West,DISC02
T49160,C956,BOOKS,10.0,8,2024-10-04,East,DISC05
T49161,C1069,TOYS,53.91,8,2024-02-09,Central,DISC02
T49162,C195,TOYS,26.0,6,2024-07-27,West,
T49163,C604,TOYS,30.24,6,2024-11-14,Central,DISC05
T49164,C570,ELECTRONICS,245.48,10,2024-01-02,East,DISC01
T49165,C936,HOME,102.82,9,2024-12-19,Central,DISC05
T49166,C602,CLOTHING,72.12,8,2024-08-28,West,DISC02
T49167,C874,CLOTHING,70.05,8,2024-09-06,East,
T49168,C833,FOOD,12.1,8,2024-03-30,East,
T49169,C634,TOYS,33.16,1,2024-09-22,West,DISC02
T49170,C952,FOOD,9.91,4,2024-09-26,East,DISC01
T49171,C810,ELECTRONICS,161.1,2,2024-07-24,East,DISC01
T49172,C612,ELECTRONICS,195.2,7,2024-01-25,East,
T49173,C986,BOOKS,38.95,5,2024-07-27,Central,
T49174,C519,FOOD,14.19,2,2024-06-11,Central,
T49175,C133,CLOTHING,76.73,5,2024-11-21,East,DISC02
T49176,C952,ELECTRONICS,157.28,7,2024-12-17,East,DISC01
T49177,C922,TOYS,32.85,10,2024-04-11,East,DISC02
T49178,C848,CLOTHING,47.32,2,2024-02-23,West,
T49179,C670,ELECTRONICS,224.61,5,2024-11-08,East,DISC02
T49180,C557,FOOD,16.16,9,2024-02-09,West,DISC01
T49181,C965,HOME,116.12,10,2024-05-06,East,DISC01
T49182,C180,CLOTHING,40.0,2,2024-01-08,Central,DISC01
T49183,C548,TOYS,26.0,9,2024-11-21,East,DISC05
T49184,C493,TOYS,33.83,4,2024-08-30,East,DISC02
T49185,C381,TOYS,26.0,5,2024-01-21,Central,
T49186,C914,ELECTRONICS,264.2,3,2024-03-05,Central,DISC01
T49187,C703,ELECTRONICS,274.6,9,2024-05-09,Central,
T49188,C802,TOYS,26.0,7,2024-01-21,Central,DISC02
T49189,C1029,TOYS,37.97,6,2024-02-28,West,DISC02
T49190,C105,ELECTRONICS,118.52,2,2024-07-26,West,DISC01
T49191,C421,FOOD,12.12,1,2024-05-14,West,DISC02
T49192,C401,BOOKS,10.87,1,2024-09-18,East,DISC05
T49193,C843,CLOTHING,70.16,8,2024-05-25,East,DISC01
T49194,C966,ELECTRONICS,230.64,1,2024-11-14,West,DISC01
T49195,C995,ELECTRONICS,222.15,7,2024-08-04,Central,DISC05
T49196,C596,TOYS,26.7,6,2024-10-23,East,DISC01
T49197,C196,BOOKS,26.13,10,2024-08-12,Central,DISC05
T49198,C1020,FOOD,13.85,9,2024-07-25,West,DISC02
T49199,C802,BOOKS,27.13,8,2024-10-31,East,DISC02
T49200,C221,TOYS,30.38,5,2024-03-23,Central,DISC01
T49201,C1001,BOOKS,28.63,5,2024-12-04,West,DISC02
T49202,C601,ELECTRONICS,257.26,7,2024-03-23,East,
T49203,C922,FOOD,11.14,8,2024-08-14,West,DISC02
T49204,C973,HOME,108.2,6,2024-12-02,Central,DISC05
T49205,C140,ELECTRONICS,230.15,10,2024-04-17,East,DISC01
T49206,C1033,CLOTHING,40.0,7,2024-03-30,Central,DISC05
T49207,C400,CLOTHING,72.99,2,2024-01-18,East,
T49208,C1021,TOYS,40.98,10,2024-05-06,East,
T49209,C674,FOOD,11.05,10,2024-06-12,West,DISC05
T49210,C834,CLOTHING,40.0,8,2024-08-02,West,DISC01
T49211,C1016,TOYS,26.0,4,2024-10-29,East,DISC01
T49212,C1020,TOYS,34.91,5,2024-08-10,West,DISC01
T49213,C464,TOYS,29.59,8,2024-08-31,Central,
T49214,C703,HOME,89.82,1,2024-08-26,Central,DISC02
T49215,C503,HOME,79.61,3,2024-10-16,West,DISC01
T49216,C502,ELECTRONICS,284.85,8,2024-09-30,East,
T49217,C941,HOME,111.92,1,2024-11-17,Central,
T49218,C971,ELECTRONICS,190.2,10,2024-03-15,Central,
T49219,C499,BOOKS,31.97,4,2024-10-16,West,
T49220,C922,CLOTHING,61.27,6,2024-06-17,Central,DISC05
T49221,C288,FOOD,16.94,8,2024-12-28,West,DISC02
T49222,C854,TOYS,43.77,5,2024-12-13,East,DISC01
T49223,C636,HOME,130.0,8,2024-09-29,West,
T49224,C418,ELECTRONICS,238.76,3,2024-09-02,West,DISC05
T49225,C552,BOOKS,20.08,1,2024-10-22,Central,
T49226,C797,FOOD,11.89,2,2024-11-18,East,
T49227,C805,HOME,87.69,1,2024-08-09,West,DISC02
T49228,C269,HOME,96.86,8,2024-04-05,East,
T49229,C317,TOYS,36.99,5,2024-11-15,East,DISC05
T49230,C126,FOOD,16.08,4,2024-07-29,West,DISC02
T49231,C355,CLOTHING,61.05,7,2024-04-03,West,DISC02
T49232,C1067,BOOKS,10.0,2,2024-10-24,Central,
T49233,C222,TOYS,31.27,1,2024-02-18,East,DISC01
T49234,C120,CLOTHING,69.19,8,2024-02-11,Central,DISC01
T49235,C1029,FOOD,13.25,1,2024-09-02,East,
T49236,C1063,ELECTRONICS,251.69,4,2024-05-29,Central,
T49237,C1091,BOOKS,10.0,4,2024-03-02,Central,DISC05
T49238,C401,ELECTRONICS,210.49,5,2024-09-28,East,DISC02
T49239,C473,TOYS,45.73,5,2024-03-27,Central,DISC05
T49240,C590,CLOTHING,64.17,10,2024-10-19,East,DISC02
T49241,C1006,HOME,96.84,6,2024-09-10,Central,DISC01
T49242,C618,CLOTHING,57.39,6,2024-03-23,Central,DISC05
T49243,C620,FOOD,13.13,8,2024-03-24,East,DISC02
T49244,C118,BOOKS,12.91,9,2024-10-21,Central,DISC01
T49245,C1058,HOME,114.77,7,2024-07-26,West,DISC05
T49246,C876,HOME,106.65,3,2024-10-26,Central,DISC02
T49247,C585,TOYS,26.0,6,2024-03-06,West,DISC01
T49248,C205,FOOD,12.06,8,2024-08-17,Central,DISC05
T49249,C654,HOME,87.82,9,2024-04-23,West,
T49250,C207,ELECTRONICS,263.93,8,2024-12-16,Central,DISC05
T49251,C757,ELECTRONICS,133.9,2,2024-09-02,Central,
T49252,C406,TOYS,33.57,10,2024-06-02,West,DISC01
T49253,C1034,CLOTHING,58.95,2,2024-11-19,West,DISC02
T49254,C878,TOYS,28.71,8,2024-07-01,West,DISC01
T49255,C694,CLOTHING,83.3,2,2024-08-25,West,
T49256,C986,FOOD,17.0,6,2024-07-19,East,DISC05
T49257,C724,CLOTHING,41.57,10,2024-07-04,West,
T49258,C867,BOOKS,22.6,9,2024-05-16,East,
T49259,C1017,CLOTHING,71.87,7,2024-06-29,Central,DISC05
T49260,C500,FOOD,9.0,8,2024-06-04,West,
T49261,C562,BOOKS,26.05,2,2024-08-17,East,DISC02
T49262,C1083,HOME,110.47,10,2024-02-15,Central,
T49263,C856,TOYS,26.0,5,2024-04-11,Central,DISC02
T49264,C776,BOOKS,17.88,5,2024-09-16,East,DISC02
T49265,C672,CLOTHING,47.42,7,2024-09-26,East,DISC02
T49266,C513,HOME,90.02,5,2024-06-12,West,DISC02
T49267,C250,BOOKS,34.27,6,2024-11-10,Central,DISC02
T49268,C517,HOME,113.73,3,2024-11-10,Central,DISC01
T49269,C556,FOOD,9.0,8,2024-08-22,East,DISC02
T49270,C459,CLOTHING,62.2,8,2024-03-03,West,DISC05
T49271,C559,FOOD,12.54,10,2024-06-06,East,DISC01
T49272,C833,FOOD,12.81,8,2024-02-13,Central,DISC02
T49273,C1059,ELECTRONICS,339.52,10,2024-06-19,Central,
T49274,C912,ELECTRONICS,235.93,7,2024-06-29,Central,
T49275,C240,HOME,123.22,4,2024-01-21,West,DISC05
T49276,C241,FOOD,12.27,8,2024-04-04,West,DISC02
T49277,C589,CLOTHING,50.13,7,2024-12-24,West,DISC05
T49278,C147,ELECTRONICS,319.36,8,2024-05-03,Central,DISC01
T49279,C189,HOME,107.2,6,2024-02-08,Central,DISC02
T49280,C360,HOME,104.48,7,2024-03-28,East,DISC01
T49281,C111,HOME,105.01,3,2024-10-05,West,
T49282,C737,HOME,96.33,5,2024-01-04,Central,DISC01
T49283,C134,FOOD,13.88,9,2024-06-14,West,DISC01
T49284,C726,FOOD,11.89,6,2024-04-14,East,
T49285,C642,CLOTHING,60.72,2,2024-09-18,Central,
T49286,C718,FOOD,16.8,10,2024-07-27,East,
T49287,C1091,FOOD,14.3,9,2024-11-11,Central,
T49288,C560,ELECTRONICS,263.93,2,2024-05-04,Central,
T49289,C710,BOOKS,10.0,7,2024-12-04,East,DISC01
T49290,C199,TOYS,31.25,6,2024-11-15,West,DISC01
T49291,C122,ELECTRONICS,260.61,6,2024-12-05,Central,DISC02
T49292,C526,BOOKS,49.23,4,2024-06-09,East,
T49293,C1096,TOYS,53.49,2,2024-11-12,Central,DISC02
T49294,C729,HOME,113.44,8,2024-06-07,East,DISC01
T49295,C782,ELECTRONICS,208.45,4,2024-02-25,Central,DISC02
T49296,C160,ELECTRONICS,199.94,3,2024-03-07,East,DISC05
T49297,C495,HOME,101.01,1,2024-02-25,Central,DISC02
T49298,C940,ELECTRONICS,250.08,4,2024-02-18,Central,DISC01
T49299,C1013,ELECTRONICS,174.91,3,2024-01-17,Central,DISC02
T49300,C853,BOOKS,10.0,5,2024-11-01,West,DISC02
T49301,C534,ELECTRONICS,229.97,9,2024-07-28,West,
T49302,C1016,BOOKS,50.36,6,2024-10-04,East,DISC02
T49303,C306,HOME,105.64,4,2024-07-05,East,DISC02
T49304,C384,HOME,108.13,6,2024-03-11,West,DISC02
T49305,C224,ELECTRONICS,232.63,3,2024-07-19,Central,DISC02
T49306,C616,BOOKS,36.54,3,2024-11-20,Central,DISC01
T49307,C474,FOOD,11.56,9,2024-12-27,Central,
T49308,C693,HOME,128.07,3,2024-04-27,West,DISC02
T49309,C139,HOME,106.42,1,2024-03-15,Central,DISC02
T49310,C458,BOOKS,38.97,3,2024-01-31,Central,
T49311,C935,ELECTRONICS,159.94,7,2024-02-10,West,DISC05
T49312,C247,ELECTRONICS,120.75,5,2024-03-27,East,DISC01
T49313,C755,FOOD,13.55,6,2024-02-16,Central,DISC02
T49314,C1051,CLOTHING,48.19,4,2024-01-08,West,DISC02
T49315,C359,CLOTHING,63.89,3,2024-03-05,West,DISC02
T49316,C189,BOOKS,18.83,4,2024-06-19,Central,DISC02
T49317,C529,TOYS,31.03,3,2024-01-13,Central,
T49318,C192,ELECTRONICS,252.72,3,2024-07-26,East,DISC01
T49319,C297,HOME,115.97,6,2024-05-04,West,DISC05
T49320,C582,ELECTRONICS,298.01,8,2024-09-06,Central,
T49321,C824,TOYS,26.0,8,2024-02-12,Central,
T49322,C542,HOME,115.7,4,2024-02-04,Central,DISC05
T49323,C320,TOYS,45.03,3,2024-05-31,West,DISC02
T49324,C590,ELECTRONICS,267.36,1,2024-03-26,Central,DISC01
T49325,C144,FOOD,14.35,7,2024-06-03,East,DISC05
T49326,C842,CLOTHING,76.85,8,2024-09-15,West,DISC05
T49327,C266,TOYS,26.0,8,2024-11-20,West,DISC05
T49328,C1064,BOOKS,71.33,1,2024-02-20,West,
T49329,C650,FOOD,13.47,8,2024-07-09,West,DISC01
T49330,C321,HOME,107.62,2,2024-05-09,Central,DISC01
T49331,C913,TOYS,57.63,2,2024-07-02,West,DISC01
T49332,C1098,CLOTHING,46.77,10,2024-09-06,West,
T49333,C737,BOOKS,31.82,3,2024-12-13,West,DISC01
T49334,C328,BOOKS,53.22,8,2024-08-27,West,DISC02
T49335,C704,TOYS,31.86,8,2024-01-21,East,DISC05
T49336,C1086,FOOD,13.38,5,2024-03-27,Central,
T49337,C1061,CLOTHING,56.89,10,2024-11-29,Central,
T49338,C439,FOOD,9.77,1,2024-04-07,East,DISC05
T49339,C499,ELECTRONICS,204.22,9,2024-08-03,East,DISC01
T49340,C729,ELECTRONICS,236.54,7,2024-07-18,West,DISC01
T49341,C464,TOYS,34.61,3,2024-07-03,East,DISC01
T49342,C934,FOOD,9.0,2,2024-09-30,East,DISC01
T49343,C927,BOOKS,30.87,9,2024-10-17,Central,DISC01
T49344,C537,ELECTRONICS,143.24,10,2024-11-02,East,DISC01
T49345,C1013,HOME,100.68,5,2024-11-06,Central,
T49346,C643,CLOTHING,57.49,10,2024-05-02,West,
T49347,C464,BOOKS,18.56,4,2024-09-10,Central,DISC05
T49348,C609,FOOD,13.34,9,2024-01-27,West,
T49349,C261,TOYS,33.75,4,2024-11-14,West,DISC01
T49350,C686,BOOKS,24.02,2,2024-04-15,West,DISC02
T49351,C781,BOOKS,31.3,6,2024-09-11,West,DISC01
T49352,C617,HOME,89.75,9,2024-08-11,East,DISC02
T49353,C322,CLOTHING,57.85,7,2024-08-10,Central,
T49354,C926,FOOD,13.34,10,2024-01-29,East,DISC01
T49355,C752,TOYS,47.84,4,2024-09-15,Central,DISC01
T49356,C397,HOME,81.54,3,2024-11-10,West,
T49357,C351,BOOKS,29.48,6,2024-04-01,West,DISC02
T49358,C564,FOOD,15.12,8,2024-01-27,East,DISC05
T49359,C475,HOME,96.94,3,2024-10-19,West,DISC05
T49360,C542,BOOKS,10.0,5,2024-10-20,East,DISC05
T49361,C746,TOYS,31.66,6,2024-11-27,Central,
T49362,C311,TOYS,54.55,4,2024-08-26,West,DISC02
T49363,C785,ELECTRONICS,269.2,2,2024-07-25,East,
T49364,C391,TOYS,41.13,9,2024-09-11,West,DISC02
T49365,C1001,HOME,81.42,10,2024-11-27,West,DISC05
T49366,C722,HOME,76.29,4,2024-01-21,Central,DISC01
T49367,C410,BOOKS,10.0,7,2024-02-03,Central,DISC01
T49368,C691,FOOD,14.26,4,2024-02-02,Central,DISC05
T49369,C1047,HOME,112.25,1,2024-11-17,West,DISC02
T49370,C167,ELECTRONICS,202.04,10,2024-11-17,Central,DISC02
T49371,C315,BOOKS,34.44,5,2024-04-05,East,DISC05
T49372,C666,HOME,82.92,7,2024-11-03,West,DISC02
T49373,C159,ELECTRONICS,155.69,2,2024-02-14,East,DISC02
T49374,C307,ELECTRONICS,196.09,6,2024-11-24,West,DISC01
T49375,C436,ELECTRONICS,165.17,1,2024-01-15,West,DISC02
T49376,C246,CLOTHING,68.56,3,2024-08-20,East,DISC01
T49377,C512,CLOTHING,67.3,5,2024-04-03,West,
T49378,C924,TOYS,31.27,10,2024-08-19,East,DISC02
T49379,C1088,FOOD,10.21,9,2024-10-18,Central,
T49380,C132,ELECTRONICS,247.07,8,2024-06-18,West,
T49381,C129,FOOD,12.71,7,2024-01-20,East,DISC02
T49382,C399,HOME,82.35,3,2024-03-19,West,DISC05
T49383,C948,TOYS,48.85,6,2024-08-31,East,
T49384,C1000,FOOD,12.34,10,2024-05-20,East,DISC02
T49385,C237,ELECTRONICS,250.17,6,2024-01-19,Central,DISC02
T49386,C629,CLOTHING,51.95,7,2024-06-01,East,DISC02
T49387,C883,HOME,119.26,9,2024-01-22,East,
T49388,C1070,HOME,101.9,2,2024-01-11,East,DISC05
T49389,C206,ELECTRONICS,136.36,5,2024-05-24,East,
T49390,C464,TOYS,26.0,1,2024-02-19,Central,DISC02
T49391,C571,HOME,104.13,1,2024-12-16,East,DISC01
T49392,C923,BOOKS,20.86,6,2024-07-19,East,
T49393,C202,CLOTHING,61.91,4,2024-09-25,West,DISC01
T49394,C570,CLOTHING,71.95,6,2024-12-26,Central,DISC01
T49395,C448,BOOKS,12.75,3,2024-12-09,West,
T49396,C970,HOME,75.25,10,2024-06-27,East,
T49397,C661,BOOKS,10.0,2,2024-07-15,West,DISC05
T49398,C179,ELECTRONICS,246.36,7,2024-05-27,East,
T49399,C770,ELECTRONICS,321.23,10,2024-07-07,East,
T49400,C589,HOME,126.39,10,2024-06-03,Central,DISC01
T49401,C989,HOME,86.03,1,2024-10-04,West,
T49402,C357,ELECTRONICS,253.18,10,2024-03-10,Central,DISC01
T49403,C236,HOME,107.57,1,2024-10-07,East,
T49404,C943,BOOKS,35.12,5,2024-03-08,West,DISC05
T49405,C776,ELECTRONICS,249.5,1,2024-03-20,East,DISC05
T49406,C748,BOOKS,19.5,3,2024-06-04,Central,DISC01
T49407,C565,TOYS,40.01,1,2024-03-20,East,DISC01
T49408,C1055,HOME,110.6,4,2024-09-07,Central,DISC05
T49409,C811,TOYS,32.32,10,2024-01-18,East,DISC01
T49410,C400,CLOTHING,56.84,6,2024-08-23,East,DISC01
T49411,C226,CLOTHING,65.91,8,2024-04-28,West,DISC02
T49412,C628,TOYS,26.0,2,2024-06-27,Central,
T49413,C396,CLOTHING,65.63,4,2024-02-24,Central,DISC05
T49414,C406,HOME,75.25,8,2024-07-06,West,
T49415,C708,CLOTHING,70.02,2,2024-04-18,West,
T49416,C1006,FOOD,15.26,4,2024-09-21,Central,
T49417,C423,ELECTRONICS,272.96,8,2024-08-05,West,DISC05
T49418,C749,FOOD,11.96,7,2024-05-20,Central,DISC02
T49419,C520,TOYS,35.49,5,2024-11-23,Central,
T49420,C181,HOME,111.22,9,2024-06-26,Central,DISC01
T49421,C1086,BOOKS,13.08,2,2024-09-07,West,DISC02
T49422,C809,BOOKS,19.07,2,2024-04-07,Central,DISC01
T49423,C1044,HOME,100.44,5,2024-06-30,East,DISC05
T49424,C214,TOYS,27.51,3,2024-08-17,Central,DISC01
T49425,C902,TOYS,30.7,6,2024-01-03,Central,DISC01
T49426,C190,BOOKS,10.0,9,2024-04-05,East,
T49427,C857,FOOD,17.0,3,2024-03-25,East,
T49428,C364,CLOTHING,73.17,7,2024-11-14,East,DISC05
T49429,C413,FOOD,14.99,3,2024-08-25,East,DISC05
T49430,C744,CLOTHING,66.49,3,2024-11-17,Central,DISC02
T49431,C311,TOYS,40.94,4,2024-11-24,East,DISC01
